director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
Kunal Kohli,145,Saif Ali Khan,33587442008, Comedy | Drama | Family | Fantasy | Romance,Rishi Kapoor,Thoda Pyaar Thoda Magic,Rani Mukerji,children|orphan|angel|award|magic,200000000,2008,4.9
Robby Benson,98,Dan Beene,320876172008, Biography | Drama,J. Thomas Bailey,Billy: The Early Years,Cliff Bemis,billy graham|baptist preacher|born again christian|prayer|church,,2008,6.9
Udayan Prasad,,Maria Bello,317040142010, Drama | Romance,William Hurt,The Yellow Handkerchief,Kristen Stewart,louisiana|road trip|overalls|teenage boy|southern u.s.,15500000,2009,6.8
Atom Egoyan,101,Rachel Blanchard,29361492009, Drama | Romance,Devon Bostick,Adoration,Louca Tassone,internet|high school student|student|french class|controversy,4700000,2009,6.3
Max Färberböck,1311752,Evgeniy Sidikhin,291812202009, Biography | Drama | History | War,Nina Hoss,Anonyma - Eine Frau in Berlin,Irm Hermann,invasion|defeat of nazis|marauder|uniform|triumphant,,2008,7.1
Kiyoshi Kurosawa,120,Kyôko Koizumi,277315162009, Drama,Teruyuki Kagawa,Tokyo Sonata,Yû Koyanagi,japanese|patriarch|japanese family|pen as microphone|bolt upright after nightmare,2500000,2008,7.6
Jean-François Richet,133,Ludivine Sagnier,275125112011, Action | Biography | Crime | Drama | Thriller,Vincent Cassel,Mesrine Part 2: Public Enemy #1,Mathieu Amalric,mesrine|prison|gangster|bank robbery|1970s,21166000,2008,7.5
Rodrigo García,93,Patrick Wilson,270659312008, Drama | Mystery | Romance | Thriller,Anne Hathaway,Passengers,David Morse,airplane crash|survivor|explosion|afterlife|doctor patient relationship,25000000,2008,5.8
Ashwani Dhir,135,Esha Deol,246724282008, Action | Comedy | Drama,Neetu Chandra,One Two Three,Vrajesh Hirjee,gangster|lingerie|man wearing glasses|mistaken identity|confusion,,2008,5.0
Paolo Sorrentino,110,Anna Bonaiuto,23929462009, Biography | Drama,Toni Servillo,Il divo - La spettacolare vita di Giulio Andreotti,Giulio Bosetti,prime minister|italian|politician|italy|reference to aldo moro,5700000,2008,7.3
Marcos Siega,87,Emily Mortimer,237958182008, Comedy | Drama | Romance,Ryan Reynolds,Chaos Theory,Stuart Townsend,medical test|list|lake|ferry|best friend,,2008,6.7
Goldie Behl,138,Veer Arya,23764732008, Action | Adventure | Drama | Fantasy,Jayshree Arora,The Legend of Drona,Abhishek Bachchan,fight|villain|train|sword|save the world,27000000,2008,2.2
Stephen Chow,86,Yuqi Zhang,20667822008, Comedy | Family | Sci-Fi,Stephen Chow,Cheung gong 7 hou,Jiao Xu,father son relationship|written and directed by cast member|ufo|school|miracle,,2008,6.5
Guillermo Arriaga,107111,John Corbett,200399202009, Crime | Drama | Romance,Charlize Theron,The Burning Plain,José María Yazpik,female star appears nude|female nudity|caught having sex|unhappy wife|trailer on fire,20000000,2009,6.8
Christian Vuissa,,Rachel Emmers,195184102008, Drama,Erin Chambers,The Errand of Angels,Bettina Schwarz,missionary|latter day saints|austria|mormon missionary|female protagonist,160000,2008,6.1
Larry Bishop,84,Dennis Hopper,194287152008, Action | Drama | Thriller,Larry Bishop,Hell Ride,Michael Madsen,biker|rival gang|motorcycle gang|motorcycle|revenge,,2009,5.1
Madhur Bhandarkar,167,Kangana Ranaut,191442142008, Drama | Romance,Priyanka Chopra,Fashion,Mugdha Godse,fashion|model|affair|price of fame|female protagonist,,2008,6.9
Daniel Adams,,Rip Torn,18414972009, Comedy | Romance,David Carradine,The Golden Boys,Bruce Dern,based on novel,8000000,2008,6.1
Neil Burger,,Tim Robbins,183088262008, Comedy | Drama | War,Rachel McAdams,The Lucky Ones,Michael Peña,soldier|stranded|guitar|college tuition|road trip,15000000,2008,7.0
Claire Denis,100,Mati Diop,17751142010, Drama,Alex Descas,35 Shots of Rum,Nicole Dogué,title directed by female|arthouse|digit in title|train conductor|taxi driver,,2009,7.0
Bill Maher,101,Nick Stahl,168972162008, Drama,Charlize Theron,Sleepwalking,AnnaSophia Robb,road trip|foster care|childhood|tween girl|son murders father,,2008,6.2
Hirokazu Koreeda,115,Yui Natsukawa,163512252009, Drama,Hiroshi Abe,Still Walking,You,children|father daughter relationship|mother son relationship|husband wife relationship|father son relationship,,2008,8.0
Howard McCain,115,Sophia Myles,16064162009, Action | Adventure | Sci-Fi,Jim Caviezel,Outlander,Ron Perlman,viking|monster|alien|alien predator|warrior,50000000,2008,6.3
Sergei Dvortsevoy,100,Tolepbergen Baisakalov,156331282009, Comedy | Drama,Askhat Kuchencherekov,Tulpan,Samal Yeslyamova,steppes|yurt|kazakhstan|camel|nomadic life style,2150000,2009,7.1
Steve McQueen,96,Laine Megaw,15408452009, Biography | Drama,Stuart Graham,Hunger,Brian Milligan,prison|hunger strike|bobby sands|ireland|ira,1500000,2008,7.6
Amos Gitai,,Hippolyte Girardot,145493112009, Drama,Jeanne Moreau,One Day You'll Understand,Emmanuelle Devos,the holocaust|mother son relationship|jewish identity|nazi regime|trial,,2008,5.7
Ole Christian Madsen,130453,Mads Mikkelsen,145109252009, Drama | History | Thriller | War,Thure Lindhardt,Flame and Citron,Stine Stengade,resistance|nazi|nazi occupation|double agent|assassin,45000000,2008,7.3
William Dear,,Sandra Echeverría,140987162009, Drama,Corbin Bleu,Free Style,Madison Pettis,,,2008,4.2
Darren Lynn Bousman,98150,Anthony Head,14024452008, Horror | Musical | Sci-Fi,Paul Sorvino,Repo! The Genetic Opera,Alexa PenaVega,repossession|future|surgery|opera|murder,8500000,2008,6.7
Jay Duplass,84,Steve Zissis,140016142008, Comedy | Drama | Horror | Romance,Ross Partridge,Baghead,Greta Gerwig,california|cabin|actor|vomiting|paper bag,,2008,6.0
Jee-woon Kim,120130135,Byung-hun Lee,128486252010, Action | Adventure | Comedy | Western,Kang-ho Song,Joheunnom nabbeunnom isanghannom,Woo-sung Jung,map|treasure|manchuria|bounty hunter|train,10000000,2008,7.3
Nicholas Fackler,90,Ellen Burstyn,124720292010, Drama | Romance,Martin Landau,"Lovely, Still",Elizabeth Banks,fable|old man|christmas,5000000,2010,7.2
Jodie Markell,,Chris Evans,11938252010, Drama | Romance,Bryce Dallas Howard,The Loss of a Teardrop Diamond,Will Patton,plantation|love|diamond|alcoholic|accusation,6500000,2009,5.9
Majid Majidi,96,Maryam Akbari,115927302009, Drama,Mohammad Amir Naji,Avaze gonjeshk-ha,Kamran Dehghan,honesty|village|hearing aid|iran|bird in title,,2008,8.0
James Dodson,,Sara Foster,11550452008, Comedy | Drama | Romance,Jesse Metcalfe,The Other End of the Line,Anupam Kher,indian|call center|birthday|hotel|fiance,14000000,2009,6.2
Barry Jenkins,8888,Tracey Heggins,110869172009, Drama | Romance,Wyatt Cenac,Medicine for Melancholy,Elizabeth Acker,race|fight|argument|urination|vendor,13000,2008,6.8
Marc Schölermann,95,Milo Ventimiglia,10866222008, Crime | Horror | Thriller,Alyssa Milano,Pathology,Keir O'Donnell,pathology|murder|medical school|corpse|dark humor,8000000,2008,6.0
Agnès Jaoui,,Jean-Pierre Bacri,10609362010, Comedy | Drama,Agnès Jaoui,Parlez-moi de la pluie,Jamel Debbouze,interview|life crisis|film shooting|documentarian|title directed by female,,2010,6.1
Nicolas Winding Refn,92,Kelly Adams,104792252009, Action | Biography | Crime | Drama,Tom Hardy,Bronson,Luing Andrews,male full frontal nudity|prison|violence|prisoner|solitary confinement,,2009,7.1
Todd Stephens,90,Jake Mosser,104020312008, Comedy,Jonah Blechman,Another Gay Sequel: Gays Gone Wild!,Aaron Michael Davies,male full frontal nudity|gay|male rear nudity|spring break|contest,,2008,4.0
Doris Dörrie,,Hannelore Elsner,103797192009, Drama | Romance,Elmar Wepper,Kirschblüten - Hanami,Aya Irizuki,plant in title|loss of wife|cherry blossom|japan|dying in one's sleep,,2008,7.7
Tom Gustafson,95,Wendy Robie,103111302009, Adventure | Comedy | Fantasy | Musical | Romance,Tanner Cohen,Were the World Mine,Judy McLane,gay|flower|teacher|shakespeare's a midsummer night's dream|rugby player,,2009,7.0
Matt Aselton,98,Zooey Deschanel,102079262009, Comedy | Drama | Romance,Paul Dano,Gigantic,John Goodman,baby|adoption|vomiting|stalking|bed,,2009,6.1
Tony Jaa,98110,Sarunyu Wongkrachang,102055252009, Action,Tony Jaa,Ong-bak 2,Sorapong Chatree,martial arts|thailand|stylized violence|jungle|elephant,300000000,2008,6.2
Lucrecia Martel,87,Claudia Cantero,9977572010, Drama | Mystery | Thriller,María Onetto,La mujer sin cabeza,Inés Efron,title directed by female|written by director,,2008,6.5
Andrew P. Jones,99,Lynn Whitfield,98682272010, Drama,Tyson Beckford,Kings of the Evening,Glynn Turman,title in title,,2008,6.0
Andreas Dresen,,Horst Rehberg,9133022010, Drama | Romance,Ursula Werner,Cloud 9,Horst Westphal,male nudity|male frontal nudity|no music|older woman nude|female nudity,,2008,6.7
Dave Christiano,92,Stacey J. Aswad,84093292008, Drama,Michael Blain-Rozgay,"Me & You, Us, Forever",Hugh McLean,christian|regret|ex boyfriend ex girlfriend relationship|boyfriend girlfriend reunion|faith,,2008,4.2
Darren Grodsky,,Fairuza Balk,81364312008, Comedy | Drama,Jeremy Strong,Humboldt County,Peter Bogdanovich,bus|school|farming|class|student,,2008,6.4
Lance Daly,72,Shane Curry,81313272010, Drama,Kelly O'Neill,Kisses,Paul Roe,christmas|tween girl|pedophile|child molestation|domestic violence,,2008,7.3
Rawson Marshall Thurber,95,Peter Sarsgaard,8028382009, Adventure | Comedy | Drama,Jon Foster,The Mysteries of Pittsburgh,Sienna Miller,summer|gangster|sex scene|blonde|voyeur,,2008,5.4
Dibakar Banerjee,125,Paresh Rawal,8003752008, Comedy | Crime | Drama | Romance,Abhay Deol,Oye Lucky! Lucky Oye!,Neetu Chandra,media|friend|police|greeting card|escape,,2008,7.8
Lance Hammer,96,JimMyron Ross,7621152008, Drama,Micheal J. Smith Sr.,Ballast,Tarra Riggs,suicide|single mother|small town|one word title|boy,700000,2008,7.0
Alex Rivera,90,Jacob Vargas,75727192009, Drama | Romance | Sci-Fi | Thriller,Leonor Varela,Sleep Dealer,Luis Fernando Peña,network|future|computer|wilhelm scream|mexican immigrant,2500000,2008,5.9
Ryûhei Kitamura,98103,Bradley Cooper,7354882008, Horror | Mystery,Vinnie Jones,The Midnight Meat Train,Leslie Bibb,subway|photographer|butcher|girlfriend|art gallery,15000000,2008,6.1
Daniel Barnz,96,Patricia Clarkson,72979272009, Drama,Elle Fanning,Phoebe in Wonderland,Felicity Huffman,girl|teacher|tween girl|art|mushroom,,2008,7.2
Henrik Ruben Genz,99,Lene Maria Christensen,7005942010, Drama | Mystery,Jakob Cedergren,Frygtelig lykkelig,Kim Bodnia,small town|vomiting|beating a child|abusive husband|adulterous wife,,2008,6.9
Marco Amenta,115,Gérard Jugnot,69308292010, Crime | Drama,Veronica D'Agostino,La siciliana ribelle,Marcello Mazzarella,sicilian|mafia|scantily clad female|village|handgun,,2010,7.0
Steve Jacobs,119,Natalie Becker,6664322009, Drama,John Malkovich,Disgrace,Jessica Haines,professor|student|abuse|farm|fellatio,10000000,2009,6.6
Brillante Mendoza,87,Jaclyn Jose,64407122009, Drama | Romance,Gina Pareño,Serbis,Julio Diaz,male frontal nudity|little boy sees nude woman|cheating husband|pubic hair|bigamy,,2008,6.2
Bruce Burgess,113,Tracy Twyman,62248182008, Mystery,Bruce Burgess,Bloodline,Robert Howells,religion|conspiracy theory,1500000,2011,5.8
So Yong Kim,898989,Jung Gil Ja,60023182009, Drama,Chae Gil Byung,Na-moo-eobs-neun san,Shin Hyun Je,girl|seoul|money|aunt|grasshopper,,2009,7.2
Gil Cates Jr.,,Bret Harrison,5718022008, Drama,Burt Reynolds,Deal,Maria Mason,coach|poker player|nightclub|drinking|scolding,5000000,2008,5.4
Peter Tolan,96,Brittany Snow,56408112008, Comedy | Drama,Matthew Broderick,Finding Amanda,Maura Tierney,rehab|gambling|niece|television producer|voyeurism,,2011,5.6
Ella Lemhagen,103100,Torkel Petersson,56299152010, Comedy | Drama | Romance,Gustaf Skarsgård,"Patrik, Age 1.5",Tom Ljungman,gay sex|gay|15 year old|adoption|swedish,,2008,6.9
Jugal Hansraj,,Kareena Kapoor,55202312008, Animation | Comedy | Family | Romance,Saif Ali Khan,Roadside Romeo,Javed Jaffrey,love|india|reference to edward scissorhands|love at first sight|mumbai india,,2008,5.3
Shane Meadows,7175,Ireneusz Czop,53971302009, Comedy | Drama,Thomas Turgoose,Somers Town,Piotr Jagiello,friendship|love|friend|runaway|construction,500000,2009,6.9
Brian Hecker,,William H. Macy,53760172009, Comedy,Steven Kaplan,Bart Got a Room,Cheryl Hines,prom|best friend|masturbation|voice over narration|teenage boy,2000000,2008,5.7
James Mottern,,Nathan Fillion,52166152010, Drama,Michelle Monaghan,Trucker,Benjamin Bratt,trucker|cancer|one night stand|hospital|cigarette smoking,2000000,2008,6.7
Tatia Rosenthal,78,Anthony LaPaglia,52107152010, Animation | Drama | Fantasy,Geoffrey Rush,$9.99,Samuel Johnson,stop motion|piggy bank|block of flats|break up|angel,,2009,6.8
Yen Tan,87,Adam Neal Smith,48498272009, Drama | Romance,Chuck Blaum,Ciao,Ethel Lung,visitor|italian|death of loved one|bed|internet romance,,2008,6.5
Christian Petzold,93,Nina Hoss,4717572009, Drama,Benno Fürmann,Jerichow,Hilmi Sözer,turkish|germany|turkish german|woman wearing only a man's shirt|german,,2009,7.0
Nash Edgerton,105,Claire van der Boom,4717482013, Crime | Drama | Thriller,David Roberts,The Square,Joel Edgerton,christmas|mistress|arson|money|love,,2008,6.8
Bohdan Sláma,113113,Zuzana Bydzovská,46245242009, Drama | Romance,Pavel Liska,Venkovský ucitel,Ladislav Sedivý,gay|gay slur|forgiveness|gay teacher|gay rape,,2009,7.0
Issa López,107,Julio Bracho,4618042009, Comedy | Musical,Patricia Llaca,Casi divas,Maya Zapata,,,2008,6.2
Nuri Bilge Ceylan,109,Hatice Aslan,41343172009, Drama,Yavuz Bingol,Three Monkeys,Ahmet Rifat Sungar,money|prison|payoff|hit and run|politics,,2008,7.4
Shamim Sarif,8285,Sheetal Sheth,39373112009, Drama | Romance,Lisa Ray,I Can't Think Straight,Antonia Frering,lesbianism|indian|gay|lesbian sex|arabic music,,2008,6.7
Veit Helmer,,Kristýna Podzimková,39078122009, Comedy,Max Mauff,Absurdistan,Nino Chkheidze,sex strike|water shortage|childhood sweetheart|lingerie slip|strike,,2008,6.8
Declan Recks,,Eileen Walsh,38693262015, Drama,Aidan Kelly,Eden,Pádraic Delaney,wedding anniversary|ireland|troubled marriage|based on play,2000000,2008,6.2
Dennis Lee,9912094,Willem Dafoe,36884142011, Drama,Ryan Reynolds,Fireflies in the Garden,Emily Watson,aunt|author|confusion|abusive father|alcoholism,8000000,2008,6.5
Nikolai Müllerschön,106129,Lena Headey,3656992010, Action | Adventure | Biography | Drama | Romance | War,Matthias Schweighöfer,Der rote Baron,Til Schweiger,pilot|fighter pilot|embroidery|propaganda|nurse,18000000,2008,6.4
S.R. Bindler,,Woody Harrelson,36497122008, Comedy,Matthew McConaughey,"Surfer, Dude",Willie Nelson,waves|endorsement|virtual reality|barefoot|surfboard,6000000,2008,4.7
Scott McGehee,101,Lynn Collins,36230182009, Drama | Romance | Thriller,Joseph Gordon-Levitt,Uncertainty,Assumpta Serna,fourth of july|chase|cellphone|contract killer|coin toss,,2012,5.8
Dylan Pearce,,Sean O'Neill,33237252008, Drama,Jenny Cooper,Baby Blues,Melanie Scrofano,canada,,2008,5.3
Karin Albou,100,Olympe Borval,3081852010, Drama | War,Lizzie Brocheré,The Wedding Song,Najib Oudghiri,nazi occupation|tunisia|nazi|friendship|loss of virginity,,2008,6.7
Zackary Adler,86,DJ Qualls,30341122008, Comedy | Drama,Shawn Hatosy,Familiar Strangers,Tom Bower,,1000000,2008,5.7
Rob Schmidt,98,Cary Elwes,29784122008, Crime | Mystery | Thriller,Eliza Dushku,The Alphabet Killer,Timothy Hutton,seeing dead people|based on true story|obsession|murder|policewoman,2000000,2009,5.3
Ricardo de Montreuil,,Elsa Pataky,29697262009, Drama,Jason Day,Máncora,Enrique Murciano,sex on the beach|jealousy|beach|peru|vacation,1800000,2009,6.6
John Maybury,110,Sienna Miller,2863532009, Biography | Drama | Romance | War,Keira Knightley,The Edge of Love,Matthew Rhys,poet|wales|jealousy|infidelity|woman takes off stockings,,2008,6.3
Mark Webber,,Rosario Dawson,28564202009, Drama | Romance,Paul Dano,Explicit Ills,Naomie Harris,poverty|kiss|photograph|cemetery|funeral,1500000,2009,5.9
Tom Putnam,91,Joel David Moore,2769682008, Comedy | Romance,Paris Hilton,The Hottie & the Nottie,Christine Lakin,best friend|friend|cosmetic mole|singing|song,9000000,2008,1.9
Jennifer Chambers Lynch,97,Bill Pullman,25352242009, Crime | Drama | Horror | Mystery | Thriller,Julia Ormond,Surveillance,Pell James,video surveillance|interview|fbi agent|police|murder,3500000,2008,6.4
Timothy Friend,91,Trent Haaga,24111222011, Action | Crime | Horror,Tiffany Shepis,Bonnie & Clyde vs. Dracula,Allen Lowman,dracula|bonnie and clyde|gangster|vampire|f word,,2011,4.9
Vicente Amorim,92,Jason Isaacs,2309192009, Drama | Romance | War,Viggo Mortensen,Good,Jodie Whittaker,national socialism|heil hitler|censorship|corpse|children,15000000,2009,6.2
Madonna,8481,Holly Weston,22406212008, Comedy | Drama | Music | Romance,Eugene Hutz,Filth and Wisdom,Vicky McClure,gypsy|title directed by female|topless female nudity|thong|strapless bra,3500000,2008,5.6
Johan Renck,102,Rufus Sewell,22153282009, Drama | Thriller,Maria Bello,Downloading Nancy,Jason Patric,self cutting|internet|golf|watching television|pickaxe,3000000,2009,5.8
John Irvin,97111,Mena Suvari,22083242010, Drama | Thriller,Jack Huston,The Garden of Eden,Caterina Murino,lesbian kiss|based on novel|writer|novelist|smoking,,2011,5.3
Yair Hochner,112,Guy Zoaretz,21445122009, Drama | Romance,Ofer Regirer,Antarctica,Yuval Raz,pubic hair|male pubic hair|best friend|penis|nude workout,,2008,6.1
Terry Kinney,,Virginia Madsen,21291182008, Comedy,Matthew Broderick,Diminished Capacity,Alan Alda,memory|memory loss|journalist|old man|memorabilia,,2008,5.7
Sean Baker,100,Karren Karagulian,20450102010, Drama,Prince Adu,Prince of Broadway,Aiden Noesi,,,2010,6.9
Jason Freeland,88,Tierra Abbott,19853182008, Drama,Erik Smith,Garden Party,Vinessa Shaw,teenage girl in underwear|pornographer|party|artist|musician,,2008,5.7
Nick Moore,98,Aidan Quinn,1978052008, Comedy | Drama | Romance,Emma Roberts,Wild Child,Natasha Richardson,school|boarding school|female friendship|new school|new girl,20000000,2008,6.1
Oliver Blackburn,99,Nichola Burley,18378132009, Crime | Drama | Horror | Thriller,Sian Breckin,Donkey Punch,Jaime Winstone,male pubic hair|male rear nudity|male frontal nudity|male nudity|spain,900000,2008,5.2
Thomas Dixon,,Paul Adamo,17973262010, Action,Josiah D. Lee,The Korean,Paula Bellin,korean|korea,,2008,3.3
Ari Gold,89,Michael McKean,17196272009, Comedy | Music,Ari Gold,Adventures of Power,Jane Lynch,drums|youth|rock music|rock musical|punk rock,2500000,2008,6.4
John Madden,95,Diane Lane,17007302009, Crime | Drama | Thriller,Thomas Jane,Killshot,Mickey Rourke,witness protection|witness protection program|female nudity|breasts|motorboat,,2008,6.1
Jacques-Rémy Girerd,919292,John DiMaggio,16975252011, Animation | Family,Dany Boon,Mia et le Migou,Garance Lagraa,giant|character name in title,8400000,2008,6.7
Chris Mason Johnson,,Terry Serpico,16133152009, Drama,Bill Sage,The New Twenty,Nicole Bilderback,friendship|gay|watching television|female frontal nudity|prostitute,,2008,5.2
Aaron Woodley,99,Ethan Peck,15979192009, Adventure | Comedy | Drama | Romance,Adam Rothenberg,Tennessee,Mariah Carey,road trip|abusive husband|singing|state in title|one word title,4000000,2008,5.5
Timothy A. Chey,101,Eric Feliciano,15622272009, Drama,Tammy Felice,"Live Fast, Die Young",Joleigh Fioravanti,hollywood|party|writer|director|christian film,,,8.2
Marianna Palka,86,Jason Ritter,15542172008, Comedy | Drama | Romance,Marianna Palka,Good Dick,Eric Edelstein,sex|video store|video store clerk|avoidant personality disorder|emotionally vulnerable,,2008,6.5
Mary Haverstick,,Candy Buckley,1543372010, Drama,Reathel Bean,Home,Michael Gaston,mother daughter relationship|cancer|one word title,500000,2009,5.5
Prachya Pinkaew,1109090,Hiroshi Abe,13925132009, Action | Drama,JeeJa Yanin,Chocolate,Pongpat Wachirabunjong,money|thai|martial arts|thailand|martial arts school,,2008,7.0
Pablo Trapero,113,Elli Medeiros,1368992009, Drama,Martina Gusman,Leonera,Rodrigo Santoro,prison|jail|female nudity|female full frontal nudity|breasts,,2008,7.1
Nishikant Kamat,134,Kay Kay Menon,13588222008, Drama,Paresh Rawal,Mumbai Meri Jaan,Irrfan Khan,tv news|reporter|railway station|pregnant wife|police,80000000,2008,7.8
Yôji Yamada,133,Mayumi Tanaka,13579102009, Drama,Tadanobu Asano,Kabei: Our Mother,Chieko Baishô,one word title,,2008,7.6
Rupert Wyatt,102,Damian Lewis,13023172009, Crime | Drama | Thriller,Brian Cox,The Escapist,Joseph Fiennes,escape|prison rape|tunnel|two word title|fistfight,,2008,6.8
Carlos Sorin,85,María del Carmen Jiménez,11995172009, Drama,Antonio Larreta,The Window,Emilse Roldán,book|country house|serum|bed|babysitter,,2009,6.8
Austin Chick,88,Naomie Harris,11762182008, Drama,Josh Hartnett,August,Adam Scott,brother brother relationship|ceo|business|money|watching television,3400000,2009,5.4
Rachel Samuels,83,Sybil Azur,10958122008, Drama | Thriller,Noel Arthur,Dark Streets,Pat Crawford Brown,based on play,,2008,4.6
Bruce La Bruce,94,Marcel Schlutt,10942302009, Comedy | Drama | Fantasy | Horror,Jey Crisfar,"Otto; or, Up with Dead People",Nicholas Fox Ricciardi,zombie|identity crisis|or as title separator|male frontal nudity|surrealism,,2008,5.3
Annemarie Jacir,109,Saleh Bakri,10794152010, Drama | Romance,Suheir Hammad,Milh Hadha al-Bahr,Riyad Ideis,palestine|male rear nudity|male nudity|israel|israeli palestinian conflict,800000,2008,7.0
Bouli Lanners,,Fabrice Adde,1044372009, Comedy | Drama,Bouli Lanners,Eldorado,Philippe Nahon,male frontal nudity|male nudity|nudity|burglar|belgium,,2009,6.8
Jesse Rosen,67,Tyler Jenich,10382262009, Comedy | Drama | Romance,Jesse Janzen,The Art of Being Straight,Bryan McGowan,lesbian couple|homosexuality|bisexuality|bisexual|gay sex,,2008,5.0
Elissa Down,97,Luke Ford,1034252008, Drama | Romance,Rhys Wakefield,The Black Balloon,Toni Collette,screaming|bath|poop|dingleberry|birthday,5000000,2008,7.3
Antonello Grimaldi,105,Valeria Golino,10060102009, Drama | Romance,Nanni Moretti,Caos calmo,Isabella Ferrari,brother|school|bereavement|italian|businessman,,2009,6.9
Craig M. Saavedra,97,Enrico Colantoni,9626132009, Comedy,James Le Gros,Sherman's Way,Michael Shulman,skinny dipping|law student|former athlete|washed out|red bra,650000,2009,5.5
Stewart Wade,102,Jake Abel,9467112010, Comedy | Drama | Romance,Najarra Townsend,Tru Loved,Matthew Thompson,lesbian|lesbian mother|gay straight alliance|gay|two dads,,2008,6.0
Karen Shakhnazarov,105,Lidiya Milyuzina,9280232009, Drama,Aleksandr Lyapin,Vanished Empire,Egor Baranovskiy,love triangle|period piece|moscow russia,,2008,6.8
Rashid Masharawi,71,Areen Omari,9065182009, Drama,Mohammad Bakri,Eid milad Laila,Nour Zoubi,taxi|taxi driver|palestine|cell phone|wedding,,2009,6.9
Tariq Tapa,,Taniya Khan,8247252011, Drama,Mohamad Imran Tapa,Zero Bridge,Ali Mohammad Dar,,,2011,6.5
Cathy Randall,103,Cassandra Jinman,774542010, Comedy | Drama,Danielle Catanzariti,Hey Hey It's Esther Blueburger,Talia Monaghan,girl|school|public school|party|jewish family,6000000,2008,6.4
Joshua Safdie,71,Alex Billig,772032008, Drama,Bat 'Batman' Baxter,The Pleasure of Being Robbed,Wayne Chin,mumblecore,,2008,5.6
Jérôme Salle,108,Kristin Scott Thomas,762192011, Action | Adventure | Thriller,Tomer Sisley,The Heir Apparent: Largo Winch,Predrag 'Miki' Manojlovic,buttocks|sex in bed|sex scene|nipples|female rear nudity,24000000,2008,6.5
Carlos Brooks,,Vera Farmiga,7395132008, Drama | Mystery | Romance | Thriller,Nick Stahl,Quid Pro Quo,Rachel Black,wheelchair|reporter|wannabe|radio reporter|quid pro quo,,2008,6.3
Jung-min Kim,,Jae-hun Tak,711742016, Comedy,Ji-won Ye,Dang-sin-i Jam-deun Sa-i-e,Sin-ho Byeon,one night stand|black out|drinking,,2008,5.1
Glenn McQuaid,85,Ron Perlman,7066142009, Comedy | Horror,Dominic Monaghan,I Sell the Dead,Larry Fessenden,grave robber|grave|corpse|guillotine|shackles,750000,2009,6.1
Kaushik Ghatak,132,Sonu Sood,643772008, Drama | Romance,Isha Koppikar,Ek Vivaah... Aisa Bhi,Anand Abhyankar,,,2008,5.4
James Bolton,90,Thomas Jay Ryan,6319252010, Drama | Romance,Stephan Bender,Dream Boy,Diana Scarwid,gay|fellatio|boy crying|male with long hair|homosexual teenager,1200000,2008,6.3
Dennis Dortch,,Brandon Valley Jones,614152008, Drama | Romance,Kathryn Taylor,A Good Day to Be Black & Sexy,Chonte Harris,sexuality|jealousy|vignette|adultery|shaky cam,,2008,5.0
Ron Satlof,,David Sutcliffe,6103262010, Comedy | Drama,Elliot Swift,Misconceptions,A.J. Cook,african american|boston|message from god|gay|choreographer,1600000,2010,4.9
Tao Ruspoli,,Olivia Wilde,5951202009, Drama,Shawn Andrews,Fix,Megalyn Echikunwoke,rehab clinic|filmmaker|drug deal|vietnamese food|self hate,500000,2008,6.4
James Watkins,91,Michael Fassbender,5824312008, Horror,Kelly Reilly,Eden Lake,Tara Ellis,lake|forest|camping|killer child|husband wife relationship,,2008,6.8
Dror Zahavi,,Hili Yalon,572952010, Drama,Shredi Jabarin,Sof Shavua B'Tel Aviv,Shlomo Vishinsky,market|weekend|suicide bomber|peer pressure|zealot,,2010,7.3
Fernando Eimbcke,8589,Hector Herrera,568572009, Drama,Diego Cataño,Lake Tahoe,Daniela Valentine,no music|mourning|mexico|mexican stereotype|little brother,,2008,6.8
David Oliveras,106,Kyle Clare,5343262010, Drama | Romance,Tye Olson,Watercolors,Ellie Araiza,gay lead character|gay interest|high school principal|swim coach|hate crime,1200000,2009,6.2
Olaf de Fleur Johannesson,80,Stefan C. Schaefer,5255102008, Biography | Drama,Raquela Rios,The Amazing Truth About Queen Raquela,Olivia Galudo,philippines|iceland|website|transsexual|prostitution,400000,2008,6.2
Lindsey Christian,,Wood Harris,5107242009, Drama,Monique Cameron,Jazz in the Diamond District,Clifton Powell,washington d.c.|gogo music,,2008,5.8
Robert Celestino,101,Michael Lerner,4983232009, Drama,Chazz Palminteri,Yonkers Joe,Nate Bynum,father|son|casino|scam|con,5000000,2009,6.5
Young-seok Noh,116,Sang-yeop Yuk,4970212009, Comedy | Drama,Sam-dong Song,Nat-sool,Kang-hee Kim,cell phone|bar|winter|south korea|korean food,,2009,6.7
Ralph Ziman,119,Jeffrey Zekele,4958112010, Action | Crime | Drama,Rapulana Seiphemo,Gangster's Paradise: Jerusalema,Ronnie Nyakale,police|drug lord|carjacking|post apartheid|johannesburg south africa,2000000,2008,7.7
Simon Hunter,111100,Ron Perlman,4724242009, Action | Adventure | Sci-Fi,Thomas Jane,Mutant Chronicles,Devon Aoki,mutant|soldier|corporation|28th century|fight,25000000,2008,5.2
Fred Olen Ray,,Tracey Gold,4098272008, Action | Drama | Thriller,Michelle Clunie,Solar Flare,Chris Brochu,train crash|solar flare|single mother|laboratory|child prodigy,,2008,2.4
