director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
Mia Hansen-Løve,110,Chiara Caselli,144022252010, Drama,Louis-Do de Lencquesaing,Father of My Children,Alice de Lencquesaing,producer|italian|play|film producer|debt,,2009,6.7
Deon Taylor,88,Keith David,14300022010, Horror | Thriller,Nikki Reed,Chain Letter,Brad Dourif,murder|chain|mysterious killer|blood splatter|warning,5000000,2010,4.1
Conor McPherson,86,Iben Hjejle,128937112010, Drama | Horror | Romance,Ciarán Hinds,The Eclipse,Aidan Quinn,widower|ghost|novelist|irish|kiss,,2010,6.2
Adam Kane,,Wendy Crewson,12455452010, Thriller,James Van Der Beek,Formosa Betrayed,John Heard,,,2010,6.3
Chuan Lu,132,Wei Fan,119922282011, Drama | History | War,Ye Liu,Nanjing! Nanjing!,Hideo Nakaizumi,atrocity|battle|chinese|horseback riding|martial arts,12000000,2009,7.7
Shana Feste,9996,Aaron Taylor-Johnson,115862232010, Drama | Romance,Carey Mulligan,The Greatest,Pierce Brosnan,loss|teenage mother|self help group|car crash|title directed by female,6000000,2009,6.7
Masayuki,112108,Cherami Leigh,113926112011, Animation | Action | Drama | Sci-Fi,Brina Palencia,Evangerion shin gekijôban: Ha,J. Michael Tatum,anime|dead mother|graveyard|cooking|high school,,2009,8.1
Jared Hess,89,Jemaine Clement,11315542009, Adventure | Comedy | Sci-Fi,Michael Angarano,Gentlemen Broncos,Mike White,small town|sexual harassment|amateur film|struggling parent|sexual innuendo,,2010,6.1
Yorgos Lanthimos,94,Michele Valley,110197182011, Drama | Thriller,Christos Stergioglou,Kynodontas,Angeliki Papoulia,unsimulated sex|fellatio|child abuse|explicit sex|hand job,,2009,7.3
Rachel Perkins,88,Jessica Mauboy,11002922010, Comedy | Drama | Musical,Rocky McKenzie,Bran Nue Dae,Ernie Dingo,love|journey|traveling|australia|priest,6500000,2010,6.3
Agnieszka Wojtowicz-Vosloo,,Liam Neeson,108229302010, Drama | Horror | Mystery | Thriller,Christina Ricci,After.Life,Justin Long,breath on mirror|buried alive|engagement ring|serial killer|looking at one's self in a mirror,4500000,2010,5.9
Asghar Farhadi,119,Shahab Hosseini,10666282015, Drama | Mystery | Thriller,Golshifteh Farahani,Darbareye Elly,Taraneh Alidoosti,friend|volleyball|iran|middle class|sea,,2009,8.1
Claude Chabrol,110,Clovis Cornillac,105893172010, Crime | Drama | Thriller,Gérard Depardieu,Inspector Bellamy,Jacques Gamblin,alcoholic|homelessness|bathroom|younger brother|wine,,2009,5.9
R.W. Goodwin,,Jenni Baird,10452642009, Comedy | Horror | Sci-Fi | Thriller,Eric McCormack,Alien Trespass,Robert Patrick,1950s|alien|waitress|ghota|spaceship,,2009,5.7
Maren Ade,119,Birgit Minichmayr,101343102010, Drama | Romance,Lars Eidinger,Alle Anderen,Hans-Jochen Wagner,male nudity|male explicit nudity|male frontal nudity|couple|vacation,,2009,6.7
Michael Matzdorff,,Barry Corbin,101160112011, Comedy,Tony Shalhoub,Feed the Fish,Katie Aselton,christmas|badger|hermit|lake michigan|wisconsin,240000,2011,6.1
George A. Romero,90,Kenneth Welsh,10105592010, Horror | Thriller,Alan Van Sprang,Survival of the Dead,Kathleen Munroe,island|undead|delaware|feud|zombie,4000000,2010,5.0
Hue Rhodes,,Romany Malco,100669262010, Comedy | Drama,Steve Buscemi,Saint John of Las Vegas,Sarah Silverman,male frontal nudity|place name in title|city name in title,3800000,2009,5.7
Ti West,95,Tom Noonan,100659252009, Horror,Jocelin Donahue,The House of the Devil,Mary Woronov,lunar eclipse|secret|eclipse|pregnant|running through cemetery,900000,2012,6.4
Julio DePietro,,Scott Porter,100503192010, Comedy | Romance,Alexis Bledel,The Good Guy,Bryan Greenberg,new york city|manhattan new york city|cheating boyfriend|book club|job promotion,8000000,2010,5.9
Rohit Shetty,,Ajay Devgn,96054162009, Action | Comedy | Drama | Musical,Sanjay Dutt,All the Best: Fun Begins,Fardeen Khan,gangster|stepbrother stepbrother relationship|singer|mistaken identity|debt,,2009,6.1
Katherine Dieckmann,90,Anthony Edwards,92900132009, Comedy | Drama,Uma Thurman,Motherhood,Minnie Driver,mother|birthday|birthday party|neighbor|delivery man,5000000,2009,4.7
David Pastor,,Piper Perabo,9082042009, Drama | Horror | Sci-Fi | Thriller,Chris Pine,Carriers,Lou Taylor Pucci,disease|beach|virus|pandemic|latex gloves,,2009,6.0
Michel Hazanavicius,,Louise Monot,87353232010, Action | Adventure | Comedy | Crime,Jean Dujardin,OSS 117: Lost in Rio,Rüdiger Vogler,spy|agent|spying|sexy agent|mossad,,2009,6.9
Evgeny Afineevsky,,Saul Rubinek,87154182011, Comedy,Lainie Kazan,Oy Vey! My Son Is Gay!!,Vincent Pastore,jewish|jewish family|gay couple|punctuation in title|exclamation point in title,,2010,5.0
Chris Zamoscianyk,88,Ryan Dunn,84944192009, Drama,Paul Rodriguez,Street Dreams,Rob Dyrdek,,,2009,6.7
Dan Eckman,97105,D.C. Pierson,8475552010, Comedy | Crime | Mystery,Donald Glover,Mystery Team,Dominic Dierkes,pie|best friend|ring|nerd|high school,,2009,6.8
Bahman Ghobadi,106,Ashkan Koshanejad,79848112010, Drama | Music,Negar Shaghaghi,Kasi az gorbehaye irani khabar nadareh,Hamed Behdad,musician|band|concert|visa|cattle ranch,,2009,7.2
Mamoru Hosoda,114,Nanami Sakuraba,7818242011, Animation | Action | Comedy | Family | Romance | Sci-Fi,Ryûnosuke Kamiki,Summer Wars,Mitsuki Tanimura,birthday|math|parallel world|matriarch|holding head underwater,,2009,7.6
Daryl Wein,,Daryl Wein,76382142010, Romance,Zoe Lister-Jones,Breaking Upwards,Julie White,,15000,2009,6.2
Jordan Galland,,Devon Aoki,71007182011, Comedy,Jake Hoffman,Rosencrantz and Guildenstern Are Undead,John Ventimiglia,,600000,2009,5.1
Dave Boyle,,Nae,6841052010, Comedy,Hiroshi Watanabe,White on Rice,Mio Takada,film within a film|family relationships|samurai|rock 'n' roll|japanese,,2009,6.2
Tim Blake Nelson,105,Keri Russell,6800982010, Comedy | Crime | Drama | Thriller,Edward Norton,Leaves of Grass,Henry Max Nelson,twins|philosophy professor|twin brother|written and directed by cast member|road trip,9000000,2010,6.5
Florian Gallenberger,134,Daniel Brühl,6725582010, Biography | Drama | History | War,Ulrich Tukur,John Rabe,Steve Buscemi,siege|major|siemens|businessman|japanese army,20000000,2009,7.2
Oren Moverman,113105,Samantha Morton,66637222016, Drama | Romance | War,Ben Foster,The Messenger,Woody Harrelson,casualty notification team|casualty notification|staff sergeant|captain|sergeant,6500000,2009,7.2
Jirí Barta,74,Joan Cusack,64918122012, Animation | Family | Fantasy | Thriller,Forest Whitaker,Toys in the Attic,Cary Elwes,toy|cold war|stop motion|kidnapping|stop motion animation,,2009,6.3
John Hillcoat,111,Charlize Theron,56692112012, Adventure | Drama,Viggo Mortensen,The Road,Kodi Smit-McPhee,apocalypse|survival|pistol|food|boy,25000000,2009,7.3
Ken Loach,116,Eric Cantona,55804252010, Comedy | Drama | Fantasy | Sport,Steve Evets,Looking for Eric,Stephanie Bishop,postman|poster|manchester|gun|gangster,,2009,7.2
Dror Soref,100,Paz Vega,53723122009, Thriller,Simon Baker,Not Forgotten,Michael DeLorenzo,little girl|abduction|woman wearing a g string|strip club|soccer game,,2009,4.9
Aaron Woolfolk,120,Saki Takaoka,52052132010, Drama,Bennet Guillory,The Harimaya Bridge,Misa Shimizu,,2000000,2009,6.4
Dagen Merrill,102,Alexa PenaVega,50076182009, Drama | Family | Music,Luke Arnold,Broken Hill,Rhys Wakefield,prison|watermelon|sheep|punishment|fence mending,2500000,2009,6.3
Corneliu Porumboiu,,Vlad Ivanov,4829812010, Comedy | Crime | Drama,Dragos Bucur,"Police, Adjective",Ion Stoica,police|police officer|marijuana|prosecutor|romania,800000,2009,7.1
Andrew Bujalski,100,Maggie Hatcher,46395262010, Comedy | Drama,Tilly Hatcher,Beeswax,Alex Karpovsky,paraplegic|twins|twin sister|wheelchair|female protagonist,,2009,6.1
Lucas Belvaux,125,Anne Consigny,4566992011, Drama | Thriller,Yvan Attal,Rapt,André Marcon,ransom|businessman|pet dog|family relationships|family reunion,,2009,6.7
Sherry Hormann,120,Idriss Abdillahi Houfaneh,44348292011, Biography | Drama,Soraya Omar-Scego,Desert Flower,Awa Saïd Darar,immigrant|modeling|photo shoot|rape|homelessness,,2009,7.4
Danièle Thompson,100100,Dany Boon,44231102010, Comedy | Drama,Karin Viard,Le code a changé,Marina Foïs,friend|dysfunctional family|dinner|dinner party|no panties,12000000,2010,5.8
Tommy Wirkola,,Charlotte Frogner,41709242009, Comedy | Horror,Jeppe Beck Laursen,Dead Snow,Jenny Skavlan,zombie|nazi|snowmobile|snow|medical student,800000,2009,6.4
Kevin Heffernan,,Jay Chandrasekhar,41588292010, Comedy,Michael Clarke Duncan,The Slammin' Salmon,Kevin Heffernan,salmon|restaurant|fish|waiter|contest,,2009,6.5
Peter Stebbings,10195,Kat Dennings,37606262010, Comedy | Crime | Drama,Woody Harrelson,Defendor,Sandra Oh,vigilante|superhero|gun running|organized crime|pimp,3500000,2010,6.8
Patrick Alessandrin,101,David Belle,36039262010, Action | Crime | Thriller,Cyril Raffaelli,District 13: Ultimatum,Philippe Torreton,police|evidence|drugs|die hard scenario|police shootout,12000000,2009,6.5
Roze,98,Richard Anderson,3585542010, Horror | Thriller,Rosalie Michaels,Deadfall Trail,Shane Dean,arizona|wilderness|minimal cast|leg wound|hit on the head with a rock,100000,2011,4.2
Robert Guédiguian,139,Virginie Ledoyen,35416262010, Drama | History | War,Simon Abkarian,Army of Crime,Robinson Stévenin,female full frontal nudity|female frontal nudity|bare breasts|circumcision|world war two,,2010,6.7
François Ozon,88,Louis-Ronan Choisy,34422172010, Drama,Isabelle Carré,Hideaway (Le refuge),Pierre Louis-Calixte,pregnancy|homosexual|mourning|grocer|father son relationship,,2010,6.4
Damien Chazelle,82,Desiree Garcia,33793272011, Drama | Musical,Jason Palmer,Guy and Madeline on a Park Bench,Sandha Khin,written by director|produced by director|long title|character name in title,,2010,6.2
Victor Nunez,,Miguel Sandoval,32728172010, Drama,Kuno Becker,Spoken Word,Rubén Blades,,4500000,2009,6.5
Peter Hyams,106,Amber Tamblyn,32409252009, Crime | Drama | Mystery | Thriller,Jesse Metcalfe,Beyond a Reasonable Doubt,Michael Douglas,doubt|murder|lawyer|remake|reference to walmart,25000000,2009,5.9
Catherine Breillat,80,Lola Créton,32363142010, Fantasy,Dominique Thomas,Barbe bleue,Daphné Baiwir,beard|aristocrat|death|gingham dress|attic,2400000,2010,6.3
Jacques Rivette,84,Sergio Castellitto,31005122010, Comedy | Drama,Jane Birkin,36 vues du Pic Saint Loup,André Marcon,whip|whip lash|whip act|trailer|tomb,,2009,6.2
Ray Griggs,,Ray Griggs,30955172009, Action | Adventure | Comedy | Fantasy | Sci-Fi,Justin Whalin,Super Capers: The Origins of Ed and the Missing Bullion,Danielle Harris,superhero|time|gold|surrealism|outer space,2000000,2009,3.2
Haim Tabakman,91,Ran Danker,3081852010, Drama | Romance,Zohar Shtrauss,Einayim Petukhoth,Tinkerbell,jewish|forbidden love|undressing|married man|face slap,,2009,7.3
Richard Gabai,88,Timothy Bottoms,28024262009, Adventure | Drama | Family,Christopher Lloyd,Call of the Wild,Veronica Cartwright,,,2009,5.4
John Krasinski,,Ben Shenkman,2793522009, Comedy | Drama,Julianne Nicholson,Brief Interviews with Hideous Men,Timothy Hutton,interview|writer director|directorial debut|nonlinear timeline|researcher,,2009,5.6
Jaume Balagueró,85,Manuela Velasco,2702462010, Horror,Jonathan D. Mellor,[Rec] 2,Óscar Zafra,apartment building|apartment|zombie|crucifix|blood sample,5600000,2009,6.6
Pepe Diokno,,Felix Roco,26515252011, Drama,Celso Ad. Castillo,Engkwentro,Daniel Medrana,gang|mayor|politics|violence|clash,20000,2009,6.2
Dave Campfield,76,Paul Chomicki,25844302011, Comedy | Horror,Dave Campfield,Caesar and Otto's Summer Camp Massacre,Felissa Rose,,,2009,5.6
John Hindman,97,Lauren Graham,2558972009, Comedy | Romance,Jeff Daniels,The Answer Man,Lou Taylor Pucci,single mother|writer|reclusive writer|chiropractor|bookstore,,2009,6.5
Cheryl Hines,81,Timothy Hutton,25137252009, Comedy | Crime | Romance,Meg Ryan,Serious Moonlight,Kristen Bell,toilet|mistress|marriage|duct tape|attorney,,2009,5.4
Bradley Rust Gray,79,Mark Rendall,24705162010, Drama,Zoe Kazan,The Exploding Girl,Maryann Urbano,friend|low budget film|ring|stoned|hospital,,2010,6.3
Vivek Sharma,134,Jackky Bhagnani,23437192009, Action | Crime | Romance | Thriller,Brahim Achabbakhe,Kal Kissne Dekha,Nushrat Bharucha,,,2009,3.4
Bette Gordon,94,Steve Buscemi,22878232010, Drama,Jamey Sheridan,Handsome Harry,Mariann Mayberry,guilt|forgiveness|military|vietnam veteran|deathbed,1000000,2010,6.2
Casper Andreas,90,Daniel Robinson,22346302009, Comedy | Drama | Music | Musical | Romance,Lena Hall,The Big Gay Musical,Joey Dudding,gay|angel|one night stand|bible|off broadway,,2009,6.1
Hans-Christian Schmid,103110,Anamaria Marinca,2216552010, Drama,Kerry Fox,Storm,Stephen Dillane,witness|war crime|serbian|tape recorder|painting,,2009,7.0
Slava Tsukerman,,Ally Sheedy,21684242009, Drama,Sam Robards,Perestroika,F. Murray Abraham,perestroika|debate|political activist|scientist|ussr,2000000,2009,4.5
Mitchell Lichtenstein,92,Demi Moore,21568262010, Comedy | Drama,Parker Posey,Happy Tears,Rip Torn,male frontal nudity|dysfunctional family|guitar|buried treasure|childhood memory,,2009,5.3
Emily Abt,,Samantha Eustace,2126872010, Drama,Sonequa Martin-Green,Toe to Toe,Louisa Krause,,,2010,5.3
Blayne Weaver,92,Patrick J. Adams,20915212009, Comedy,Tricia O'Kelley,Weather Girl,Ryan Devlin,,,2009,5.9
Ben Safdie,100,Alex Greenblatt,20728282010, Comedy | Drama,Ronald Bronstein,Go Get Some Rosemary,Sage Ranaldo,new york city|father son relationship|mumblecore|mosquito|divorce,,2010,6.4
Don Roos,119,Scott Cohen,20585252011, Drama,Natalie Portman,The Other Woman,Lisa Kudrow,stepmother|manhattan new york city|based on novel|sids|new york city,,2010,6.4
Dagur Kári,99,Brian Cox,19959212010, Drama,Paul Dano,The Good Heart,Bill Buell,bar|heart attack|bartender|death|mentor protege relationship,3800000,2010,6.9
Nicolo Donato,97,David Dencik,1952542011, Drama | Romance,Thure Lindhardt,Broderskab,Nicolas Bro,neo nazi|gay|male pubic hair|pubic hair|skinny dipping,,2010,7.0
Michael Meredith,91,Ted Danson,1934842009, Comedy | Drama,Justin Timberlake,The Open Road,Harry Dean Stanton,road trip|baseball|american south|motel|farmland,10000000,2009,5.5
Elia Suleiman,109,Saleh Bakri,18719212011, Drama | History,Ali Suliman,The Time that Remains,Maisa Abd Elhadi,,6500000,2009,7.1
David Pomes,93,Xander Berkeley,17977102012, Drama,Anson Mount,Cook County,Ryan Donowho,meth lab|meth|methamphetamine|drug use|drugs,,2011,6.8
Scott Marshall,104,Owen Benjamin,17810282011, Comedy,Christina Ricci,All's Faire in Love,Ann-Margret,renaissance|class divisions|peasant|vanity|upper class,,2009,5.0
Jordan Scott,104,Juno Temple,1759512011, Drama | Thriller,Eva Green,Cracks,María Valverde,lesbian rape|lesbian interest|school|girl|diving,,2011,6.7
Noah Buschel,,Frank Wood,17580192010, Drama,Michael Shannon,The Missing Person,Amy Ryan,missing person|private detective|train|detective|cellphone,1500000,2009,6.2
Nicolas Winding Refn,9390,Maarten Stevenson,17546232010, Adventure | Drama | Fantasy,Mads Mikkelsen,Valhalla Rising,Alexander Morton,viking|axe|fog|mute|chained to a post,4000000,2010,6.0
Rick Jacobson,109106,Erin Cummings,17365222010, Action | Comedy | Crime | Thriller,Julia Voth,Bitch Slap,America Olivo,breaking a man's penis|shot in the crotch|diamond|desert|femme fatale,,2009,4.5
Brant Sersen,,Rachael Taylor,16392132009, Comedy,Thomas Middleditch,Splinterheads,Christopher McDonald,carnival|bare chested male|female removes her clothes|blonde|mini skirt,,2009,6.0
Kieran Mulroney,110,Emma Stone,1538872010, Comedy | Drama,Jeff Daniels,Paper Man,Ryan Reynolds,author|writer|superhero|ocean|atlantic ocean,,2014,6.7
Philippe Lioret,,Firat Ayverdi,13461142010, Drama,Vincent Lindon,Welcome,Audrey Dana,france|swimming|english channel|england|refugee,,2009,7.6
Oliver Hirschbiegel,89,James Nesbitt,13217282009, Drama | Thriller,Liam Neeson,Five Minutes of Heaven,Anamaria Marinca,reconciliation|vengeance|title spoken by character|ireland|northern ireland,,2009,6.7
Vikram K. Kumar,137,Neetu Chandra,12235202009, Drama | Horror | Mystery | Thriller,Madhavan,13B: Fear Has a New Address,Poonam Dhillon,television|curdled milk|resistor|transistor|capacitor,,2009,7.0
Jay DiPietro,,Jess Weixler,11276152010, Drama | Romance,Jason Ritter,Peter and Vandy,Jesse L. Martin,fellatio|party|boyfriend girlfriend relationship|job interview|flash forward,500000,2009,6.4
Anurag Kashyap,144,Mahie Gill,1095062009, Comedy | Drama | Romance,Abhay Deol,Dev.D,Kalki Koechlin,self destruction|prostitute|childhood sweetheart|misunderstanding|vodka,60000000,2009,8.1
Jann Turner,,Rapulana Seiphemo,10908102010, Comedy | Romance,Kenneth Nkosi,White Wedding,Jodie Whittaker,interracial love|black man white woman kiss|interracial relationship|interracial romance|interracial kiss,,2009,5.7
Ye Lou,116,Sicheng Chen,10478202010, Drama,Hao Qin,Chun feng chen zui de ye wan,Wei Wu,gay interest|gay lead character|gay|gay sex|oral sex,,2010,6.4
Claudia Llosa,94,Susi Sánchez,10376242010, Drama | Music,Magaly Solier,La teta asustada,Efraín Solís,milk|pregnancy|suffering|death|fear,,2009,6.7
Nia Vardalos,,John Corbett,10060102009, Comedy | Romance,Nia Vardalos,I Hate Valentine's Day,Judah Friedlander,restaurateur|florist|gay|new york city|new york,3000000,2009,4.7
Pete Travis,109,Chiwetel Ejiofor,9645152010, Drama | History,William Hurt,Endgame,Jonny Lee Miller,apartheid|south africa|africa|brother brother relationship|violence,,2009,6.3
Ben Wheatley,93,Robert Hill,9609292010, Comedy | Crime | Drama,Robin Hill,Down Terrace,Julia Deakin,black comedy,,2010,6.5
Jessica Hausner,96,Léa Seydoux,9408192010, Drama,Sylvie Testud,Lourdes,Bruno Todeschini,pyrenees|dance|multiple sclerosis|stroke|volunteer,2000000,2010,6.9
Tze Chun,,Michael Chen,899252010, Drama,Cindy Cheung,Children of Invention,Crystal Chiu,immigrant|asian woman|chinese american|asian american,,2009,6.5
Claude Miller,91,Sophie Cattani,8705182011, Drama,Vincent Rottiers,Je suis heureux que ma mère soit vivante,Christine Citti,birth mother|toddler|female nudity|male nudity|male frontal nudity,4255932,2011,6.7
Joshua Goldin,89,Sanaa Lathan,8622152010, Drama | Romance,Matthew Broderick,Wonderful World,Michael Kenneth Williams,singer|senegalese|roommate|children|apartment,,2009,6.2
Lukas Moodysson,,Michelle Williams,8530272009, Drama | Romance,Gael García Bernal,Mammoth,Marife Necesito,interracial relationship|philippines|prostitute|thailand|filipino maid,10000000,2009,6.9
Tony Gatlif,,Marie-Josée Croze,817912011, Drama | War,Marc Lavoine,Korkoro,James Thierrée,gypsies|the holocaust|nazis|world war two,,2010,7.2
Eric Mandelbaum,92,Keith Carradine,7334172009, Crime | Drama,Thora Birch,Winter of Frozen Dreams,Brendan Sexton III,wisconsin|true crime|corpse|murder|based on true story,1000000,2009,4.8
Anders Anderson,91,Josh Lucas,730622010, Crime | Drama | Mystery | Thriller,Jon Hamm,Stolen,Rhona Mitra,children|toy|wooden box|retarded child|voice over narration,2000000,2009,6.1
Julie Davis,,Matthew Davis,6783112010, Comedy | Romance,Leelee Sobieski,Finding Bliss,Jamie Kennedy,adult film industry|woman wearing a bikini|bikini|blonde|voyeur,1500000,2011,5.3
Adrián Biniez,84,Leonor Svarcas,6542292010, Drama,Horacio Camandule,Gigante,Ignacio Alcuri,work|supermarket|graveyard shift|cleaning|janitor,,2009,6.9
Tennyson Bardwell,,Tom Arnold,6223152009, Horror | Thriller,Tim Daly,The Skeptic,Zoe Saldana,lawyer|trunk|scientist|priest|haunted house,,2010,5.8
Paul Solet,84,Samantha Ferris,6174142009, Drama | Horror | Thriller,Jordan Ladd,Grace,Gabrielle Rose,baby|stillbirth|pregnancy|car accident|blood,5000000,2009,5.2
Sebastián Cordero,8995,Gustavo Sánchez Parra,5493182011, Romance | Thriller,Martina García,Rabia,Tanya De Roberto,one word title,,2011,6.5
Glendyn Ivin,,Tom Russell,548072012, Drama,Hugo Weaving,Last Ride,Anita Hegh,australia|boy|two word title|chase|directorial debut,3500000,2009,6.7
Umesh Shukla,131,Kunal Khemu,512662009, Comedy | Drama,Paresh Rawal,Dhoondte Reh Jaoge,Sonu Sood,accountant|investor|film producer|love triangle|water pump,,2009,5.6
Jameel Khan,,Rodney Scott,510742009, Comedy,Dave Foley,The Strip,Billy Aaron Brown,,1200000,2009,7.6
Patrick Hoelck,85,Wendy Glenn,509672010, Drama | Romance,Scott Caan,Mercy,Troy Garity,real life father and son playing father and son|asthma|one word title|character name in title,,2009,6.2
Francesca Gregorini,96,Georgia King,5005162011, Drama,Rooney Mara,Tanner Hall,Brie Larson,female friendship|coming of age|boarding school|friendship|self injury,3000000,2015,5.9
Giuseppe Tornatore,163,Margareth Madè,4900282011, Comedy | Drama,Francesco Scianna,Baarìa,Lina Sastri,children|1920s|communist party|epic|italy,28000000,2009,6.9
Bruno Dumont,105120,Karl Sarafidis,4603312010, Drama,Julie Sokolowski,Hadewijch,Yassine Salime,muslim|convent|parisian suburb|islamic terrorism|suicide attempt,4600000,2010,6.7
João Pedro Rodrigues,134,John Jesus Romão,3939272011, Drama | Music,Chandra Malatitch,Morrer Como Um Homem,Ivo Barroso,transgender parent|transgender|death|sex|soldier,240000,2011,6.0
Bill Humphreys,,Matthew Jaeger,389842010, Drama | Romance,Bill Humphreys,Just Say Love,Robert Mammana,no strings|hook up|philosophy|love|construction site,,2009,4.9
Jaco Van Dormael,141138157,Sarah Polley,3600292013, Drama | Fantasy | Romance | Sci-Fi,Jared Leto,Mr. Nobody,Diane Kruger,multiple outcomes|butterfly effect|time|future|borderline personality disorder,47000000,2013,7.9
Wilson Coneybeare,95,David James Elliott,3234262009, Family | Fantasy,Robbie Coltrane,Gooby,Ingrid Kavelaars,one word title|bear,,2009,3.3
Marek Najbrt,98,Jan Budar,296852011, Drama | Romance,Matthias Brandt,Protektor,Marek Daniel,nazi|radio|nazi propaganda|jewish|world war two,3000000,2011,7.2
Franc. Reyes,89,Harvey Keitel,2844162009, Crime | Drama,John Leguizamo,The Ministers,Florencia Lozano,twins|twin brother|revenge|brother brother relationship|corrupt cop,,2009,4.5
Peter Brosens,,Jasmin Tabatabai,275422010, Drama,Magaly Solier,Altiplano,Olivier Gourmet,one word title,,2010,6.8
Todd Louiso,,Ben Stiller,2641212009, Comedy | Drama | Music,Jason Schwartzman,The Marc Pease Experience,Anna Kendrick,high school musical|high school|stage fright|jazz singer|audio tape,,2010,4.1
Sarah Watt,,Jonathan Segat,2344162010, Comedy | Drama,Portia Bradley,My Year Without Sex,Sacha Horler,aneurysm|australian|church choir|choir|holiday,4000000,2009,5.8
Ry Russo-Young,81,Simon O'Connor,2240102010, Comedy | Drama,Stella Schnabel,You Wont Miss Me,Zachary Tucker,misfit|female nudity|drugs|new york|twenty something,,2009,5.1
François Ozon,9090,Sergi López,2226182009, Comedy | Drama | Fantasy | Mystery | Romance,Alexandra Lamy,Ricky,Mélusine Mayance,baby|co worker|baby boy|single mother|factory,,2009,5.8
Philip Ridley,114,Luke Treadaway,2033192010, Drama | Fantasy | Horror,Jim Sturgess,Heartless,Clémence Poésy,birthmark|demon|devil|cemetery|photographer,5000000,2010,6.0
Piyush Jha,110,Ayesha Kapoor,1954212009, Crime | Drama | Mystery | Thriller,Parzaan Dastur,Sikandar,Sanjay Suri,one word title,,2009,6.5
Philippe Diaz,99,Shari Solanis,1808182011, Drama,Keller Wortham,Now & Later,Luis Fernandez-Gil,anal sex|male frontal nudity|unsimulated sex|face sitting|female masturbation,,2011,5.2
Richard Harrah,,Yvonne Strahovski,1785232009, Thriller,Eion Bailey,The Canyon,Will Patton,survival|grand canyon|hairy chest|man against nature|desert,10000000,2009,5.9
Duncan Ward,94,Alan Cumming,1776232010, Comedy | Drama,Gillian Anderson,Boogie Woogie,Heather Graham,art|gallery|agent|friend|videographer,6000000,2010,5.2
Michael Mahonen,,Angela Huang,174442009, Drama,Lili Li,Sandstorm,Steve Hong,spiritual|women's rights|torture|religious persecution|organ harvesting,5000,2009,7.8
Veiko Õunpuu,114,Ravshana Kurkova,172722010, Drama | Fantasy | Mystery,Taavi Eelmaa,Püha Tõnu kiusamine,Tiina Tauraite,hell|male frontal nudity|russian|nudity|depression,983081,2009,7.2
Monika Treut,89,Huan-Ru Ke,1716282009, Drama | Mystery,Inga Busch,Ghosted,Ting Ting Hu,lesbian|lesbian lover|female nudity|lesbianism|lesbian romance,800000,2009,4.8
Agustin,,Nicholas Gonzalez,159852010, Romance | Thriller,Jenna Dewan Tatum,Falling Awake,J.D. Williams,,,2010,6.2
Michel Franco,90,Marimar Vega,1400272010, Drama | Thriller,Dario Yazbek Bernal,Daniel and Ana,José María Torre,kidnapping|brother sister relationship|forced incest|brother sister incest|incest,,2010,6.2
Rachid Bouchareb,84,Sotigui Kouyaté,131492011, Drama | Mystery,Brenda Blethyn,London River,Sami Bouajila,missing son|guernsey|muslim|london bus|loss of loved one,,2009,6.8
Tizza Covi,100,Tairo Caroli,1255162011, Drama,Patrizia Gerardi,La pivellina,Walter Saabel,trailer|circus|lullaby|lion|tiger,,2011,7.2
Nancy Kissam,,Jill Marie Jones,1199222010, Comedy,Laura Harring,Drool,Oded Fehr,burying a dead body|disposing of a dead body|football helmet|wife murders husband|pair of shoes,1000000,2009,5.8
Ian Fitzgibbon,88,Cillian Murphy,828212010, Action | Comedy | Crime | Drama | Romance | Thriller,Gabriel Byrne,Perrier's Bounty,Michael McElhatton,thug|money|neighbor|estranged father|burglary,,2010,6.4
Christopher Smith,99,Joshua McIvor,, Fantasy | Mystery | Thriller,Melissa George,Triangle,Jack Taylor,time loop|ship|lost at sea|trapped in a time loop|deja vu,12000000,2009,6.9
Lasse Hallström,93,Joan Allen,, Drama | Family,Richard Gere,Hachi: A Dog's Tale,Cary-Hiroyuki Tagawa,dog|japanese|loyalty|waiting|human animal relationship,16000000,2010,8.1
Oliver Parker,112,Colin Firth,, Drama | Fantasy | Thriller,Ben Barnes,Dorian Gray,Rebecca Hall,painting|deal with the devil|portrait|painter|opium,,2009,6.3
Jamie Thraves,100,Julia Stiles,, Drama | Thriller,Paddy Considine,The Cry of the Owl,Karl Pruner,stalking|small town|promotion|isolated house|river,11500000,2009,6.0
Stuart Hazeldine,101,Gemma Chan,, Mystery | Thriller,Adar Beck,Exam,Nathalie Cox,single set production|hairpin|band aid|unsubtitled foreign language|one day,,2010,6.9
Adam Elliot,92,Philip Seymour Hoffman,, Animation | Comedy | Drama,Toni Collette,Mary and Max,Eric Bana,stop motion|friendship|neighbor|chocolate|phone book,8240000,2009,8.2
Bart Freundlich,9597,Justin Bartha,, Comedy | Romance,Catherine Zeta-Jones,The Rebound,Andrew Cherry,older woman younger man relationship|new york city|seeing a parent have sex|bad date|self defense class,,2009,6.4
John Murlowski,,Nicholas Brendon,, Comedy | Family | Romance,Andrea Roth,A Golden Christmas,Elisa Donovan,house|christmas|missing someone|girl|boy,,2009,5.7
