director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
Agnieszka Holland,145,Benno Fürmann,1038733112012, Drama | War,Robert Wieckiewicz,In Darkness,Agnieszka Grochowska,refugee|jewish|sewer|thief|two word title,,2012,7.3
Joe Cornish,88,Jodie Whittaker,1024175232011, Action | Comedy | Sci-Fi | Thriller,John Boyega,Attack the Block,Alex Esmail,gang|alien|apartment|creature|alien invasion,13000000,2011,6.6
Whit Stillman,99,Adam Brody,1007535172012, Comedy | Drama | Romance,Greta Gerwig,Damsels in Distress,Analeigh Tipton,college|college campus|fraternity|depression|dance craze,,2012,5.7
Gorô Miyazaki,91,Chris Noth,1000878142013, Animation | Drama | Family,Sarah Bolger,From Up on Poppy Hill,Anton Yelchin,reference to friedrich nietzsche|1960s|photograph|boyfriend girlfriend relationship|mother daughter relationship,22000000,2011,7.4
Imtiaz Ali,159,Nargis Fakhri,98591222011, Drama | Music | Musical | Romance,Ranbir Kapoor,Rockstar,Shammi Kapoor,singer|rock star|love|mosque|prague,10920000,2011,7.6
Oren Moverman,108,Ben Foster,96923942012, Crime | Drama,Woody Harrelson,Rampart,Sigourney Weaver,scandal|racist|beating|vomiting|crying man,12000000,2012,5.8
Samir Karnik,163,Madhuri Bhattacharya,961257282011, Action | Comedy | Drama,Nafisa Ali,Yamla Pagla Deewana,Emma Brown Garett,criminal|promo|trailer|download|video,4340000,2011,5.7
Jodie Foster,91,Jodie Foster,958319242011, Drama,Mel Gibson,The Beaver,Anton Yelchin,depression|dysfunctional family|puppet|beaver puppet|speech,21000000,2011,6.7
Todd Solondz,86,Selma Blair,940430252016, Comedy | Drama,Jordan Gelber,Dark Horse,Christopher Walken,collectible|theater poster|poster|cemetery|tombstone,2000000,2012,5.9
Vera Farmiga,,Joshua Leonard,841206302011, Drama,Vera Farmiga,Higher Ground,Dagmara Dominczyk,faith|domestic violence|1960s|belief in the afterlife|minister,,2011,6.3
Jill Sprecher,93,Billy Crudup,789752182012, Comedy | Crime | Drama,Greg Kinnear,Thin Ice,Alan Arkin,salesman|title directed by female,,2011,6.2
Anees Bazmee,145,Asin,781855102011, Action | Comedy | Drama | Romance,Salman Khan,Ready,Paresh Rawal,runaway bride|coma|airport|love|brother brother relationship,,2011,4.7
Dee Rees,,Kim Wayans,75809992012, Drama,Adepero Oduye,Pariah,Aasha Davis,teenager|identity|based on short film|abusive mother|mother daughter relationship,,2011,7.2
Ralph Fiennes,123,Gerard Butler,756452252012, Drama | Thriller | War,Ralph Fiennes,Coriolanus,Brian Cox,battle scar|crashing through a window|bloody face|knife fight|urban combat,,2012,6.2
Pankaj Kapur,161,Sonam Kapoor,725966142011, Drama | Romance,Shahid Kapoor,Mausam,Anupam Kher,scotland|misunderstanding|switzerland|kargil war|ballet,,2011,4.7
Jason Eisener,86,Pasha Ebrahimi,70300252011, Action | Comedy | Thriller,Rutger Hauer,Hobo with a Shotgun,Robb Wells,shotgun|hobo|rampage|pedophile|vigilante,3000000,2011,6.1
Azazel Jacobs,,Jacob Wysocki,653578162011, Comedy | Drama,John C. Reilly,Terri,Bridger Zadina,bare chested boy|mousetrap|overweight|teenage boy|15 year old,,2012,6.5
Aki Kaurismäki,93,Blondin Miguel,611709132012, Comedy | Drama,André Wilms,Le Havre,Jean-Pierre Darroussin,neighbor|container|illegal immigrant|bar|shoe shiner,3850000,2011,7.2
Madonna,119,James D'Arcy,58207542012, Drama | History | Romance,Abbie Cornish,W.E.,Andrea Riseborough,king edward viii|auction|king|cannes|pregnancy,15000000,2012,6.2
Miranda July,,Hamish Linklater,56836692011, Comedy | Drama | Romance | Sci-Fi,Miranda July,The Future,David Warshofsky,cat|cellphone|photographing oneself|no soliciting sign|neighbor,1000000,2011,6.2
Rohan Sippy,128,Deepika Padukone,56369932011, Action | Crime | Drama | Thriller,Abhishek Bachchan,Dum Maaro Dum,Bipasha Basu,police|airport|drugs|title based on song|loss of loved one,,2011,6.2
Indra Kumar,,Javed Jaffrey,543322222011, Comedy | Crime | Drama,Sanjay Dutt,Double Dhamaal,Riteish Deshmukh,,350000000,2011,3.8
Bruce Beresford,96,Catherine Keener,53989662012, Comedy | Drama | Music | Romance,Jane Fonda,"Peace, Love, & Misunderstanding",Elizabeth Olsen,motorcycle|hippie|new york city|manhattan new york city|singing on a truck,,2012,5.9
Marc Forster,129,Michelle Monaghan,537580182011, Action | Biography | Crime | Drama,Gerard Butler,Machine Gun Preacher,Michael Shannon,preacher|biker|orphanage|africa|church,30000000,2011,6.8
Nadine Labaki,110,Nadine Labaki,53181372012, Comedy | Drama,Claude Baz Moussawbaa,Et maintenant on va où?,Yvonne Maalouf,religious conflict|village|muslim|christian|strong female character,6700000,2011,7.5
Nanni Moretti,102,Nanni Moretti,48092682012, Comedy | Drama,Michel Piccoli,Habemus Papam,Jerzy Stuhr,pope|howl|psychoanalyst|microstate|state within a state,9000000,2011,6.7
Andrew Haigh,97,Chris New,469947182011, Drama | Romance,Tom Cullen,Weekend,Jonathan Race,fellatio|male nudity|male in bathtub|nudity|coming out,120000,2011,7.7
Anees Bazmee,137,Sonam Kapoor,462609292011, Comedy | Drama | Romance,Akshay Kumar,Thank You,Bobby Deol,,,2011,4.6
Maryam Keshavarz,107,Nikohl Boosheri,439958112011, Drama,Sarah Kazemy,Circumstance,Reza Sixo Safai,iranian|teenager|islamophobia|propaganda|closeted lesbian,,2012,5.9
Raj Kumar Gupta,,Vidya Balan,439801282011, Biography | Crime | Drama | Thriller,Rani Mukerji,No One Killed Jessica,Myra Karn,journalist|delhi india|court|justice|testimony,9000000,2011,7.2
Zal Batmanglij,,Nicole Vicius,405614222012, Drama | Mystery | Sci-Fi | Thriller,Christopher Denham,Sound of My Voice,Brit Marling,cult|manipulation|cult leader|female nudity|greedy institution,,2012,6.7
Ali Abbas Zafar,139,Katrina Kaif,39942992011, Comedy | Drama | Romance,Imran Khan,Mere Brother Ki Dulhan,Ali Zafar,interview|elope|bride|marriage|cigarette smoking,,2011,5.9
Daniel Auteuil,,Astrid Bergès-Frisbey,385406152013, Drama | Romance,Daniel Auteuil,La fille du puisatier,Nicolas Duvauchelle,kiss|world war two|picnic|paternity|rascal,,2011,7.0
Julian Farino,90,Hugh Laurie,364875262012, Comedy | Drama | Romance,Leighton Meester,The Oranges,Catherine Keener,thanksgiving|restaurant|christmas lights|christmas carol|fired from the job,,2012,5.9
Rohit Shetty,,Kajal Aggarwal,345125122011, Action | Crime | Drama,Ajay Devgn,Singham,Prakash Raj,police|police officer|politician|police station|maharashtra,,2011,6.7
Prakash Jha,164,Saif Ali Khan,342801122011, Drama | Thriller,Amitabh Bachchan,Aarakshan,Manoj Bajpayee,principal|india|caste|reservation|funeral pyre,,2011,6.2
Ken Scott,109,Julie LeBreton,335034172013, Comedy | Drama | Romance,Patrick Huard,Starbuck,Antoine Bertrand,lawyer|debt|biological father|fertility clinic|profile,,2012,7.3
Fred Andrews,,Serinda Swan,32700092011, Horror,Mehcad Brooks,Creature,Daniel Bernhardt,skinny dipping|female frontal nudity|female nudity|louisiana|swamp,3000000,2011,3.7
Gianni Di Gregorio,90,Valeria De Franciscis,315307202012, Comedy | Romance,Gianni Di Gregorio,Gianni e le donne,Alfonso Santagata,shopping|friend|retiree|lawyer|dog,,2011,6.3
Lech Majewski,92,Michael York,31090032012, Drama | History,Rutger Hauer,Mlyn i krzyz,Charlotte Rampling,flanders|painting|tableau vivant|procession|stormy night,,2011,6.9
Angelina Jolie,,Goran Kostic,30130522012, Drama | Romance | War,Zana Marjanovic,In the Land of Blood and Honey,Rade Serbedzija,bosnian war|violence|soldier|emaciation|church,13000000,2012,4.3
Vishal Bhardwaj,,Vivaan Shah,26866242011, Drama | Mystery | Thriller,Priyanka Chopra,7 Khoon Maaf,Manuj Bhaskar,marriage|confession|arson|doctor|russian spy,4770000,2011,6.2
Nicholas Smith,86,Randall Batinkoff,266190112011, Horror | Mystery | Thriller,Bruce Davison,Munger Road,Trevor Morgan,,200000,2011,4.5
David Dhawan,128,Sanjay Dutt,261156142011, Action | Comedy | Crime | Drama,Ajay Devgn,Rascals,Kangana Ranaut,gangster|kidnapping|pretending to be blind|con artist|romantic rivalry,,2011,2.8
Jim Kohlberg,,J.K. Simmons,25807792011, Drama,Lou Taylor Pucci,The Music Never Stopped,Julia Ormond,,4000000,2011,7.6
Vincent Paronnaud,,Edouard Baer,25370572012, Comedy | Drama,Mathieu Amalric,Poulet aux prunes,Maria de Medeiros,musician|violin|angel of death|flashback|impossible love,12000000,2011,7.1
Gilles Legrand,102,Lorànt Deutsch,250800252013, Drama,Niels Arestrup,Tu seras mon fils,Patrick Chesnais,vineyard|cremation|winemaker|wine making|tradition,,2013,6.9
Michael Winterbottom,117,Riz Ahmed,234432172012, Drama,Freida Pinto,Trishna,Mita Vasisht,india|ambiguous ending|based on novel|title spoken by character|character name in title,,2012,6.0
Don Handfield,118,Kurt Russell,204068182012, Drama | Family | Fantasy | Sport,Brian Presley,Touchback,Melanie Lynskey,high school|quarterback|back in time|suicide attempt|one word title,5000000,2012,6.5
Jamie Linden,,Rosario Dawson,20114652012, Comedy | Drama | Romance,Channing Tatum,10 Years,Chris Pratt,high school reunion|reunion|kissing while having sex|old friends reunited|reunited friends,,2012,6.1
Mateo Gil,102,Eduardo Noriega,199652272012, Action | Adventure | Western,Sam Shepard,Blackthorn,Stephen Rea,butch cassidy|bolivia|assumed identity|doctor|thief,,2011,6.6
Carmen Marron,,Al Bandiero,178739272011, Drama | Musical,Aimee Garcia,Go for It!,Jossara Jinaro,imperative in title|three word title|punctuation in title|exclamation point in title,2450000,2011,3.9
Kazuya Murata,110,Maxey Whitehead,17780222012, Animation | Action | Adventure | Fantasy | Sci-Fi,Vic Mignogna,Fullmetal Alchemist: The Sacred Star of Milos,Alexis Tipton,anime,,2012,7.1
Daniel Nettheim,102,Sam Neill,17643282012, Adventure | Drama | Thriller,Willem Dafoe,The Hunter,Morgana Davies,tasmanian tiger|wilderness|mercenary|hunter|tasmania,,2011,6.8
Maïwenn,127,Joey Starr,171320152012, Crime | Drama,Karin Viard,Polisse,Marina Foïs,police|photographer|child protection|child molester|abusive parent,,2011,7.3
Evan Glodell,,Tyler Dawson,16724242011, Action | Drama | Romance,Evan Glodell,Bellflower,Jessie Wiseman,medusa|apocalypse|infidelity|bellflower|female nudity,17000,2012,6.4
Gus Van Sant,9176,Henry Hopper,163141162011, Drama | Romance,Mia Wasikowska,Restless,Ryô Kase,japanese|kamikaze|ghost|love|funeral,15000000,2011,6.8
Malgorzata Szumowska,99,Anaïs Demoustier,15742772012, Drama,Juliette Binoche,Elles,Joanna Kulig,prostitution|student|journalist|sex|girl in panties,4000000,2012,5.7
Emilio Portes,88,Carlos Cobos,156784162011, Comedy | Fantasy,Joaquín Cosio,Pastorela,Eduardo España,christmas|police|father daughter relationship|chase|theatrical play,,2011,6.3
Paul Morrell,,Linda Bella,15672372011, Horror,Meredith Laine,"Filth to Ashes, Flesh to Dust",Allison Ochmanek,serial killer|lair|revenge|traffic jam|teenager,100000,2011,2.4
Alex Gregory,95,Leslie Bibb,15460422011, Comedy | Romance,Jason Sudeikis,A Good Old Fashioned Orgy,Tyler Labine,orgy|female nudity|pegging|friend|30 year old,,2011,6.2
André Téchiné,111,Carole Bouquet,153785262012, Drama,André Dussollier,Unforgivable,Mélanie Thierry,real estate agent|island|writer|being followed|poor aristocracy,,2011,5.8
Shoaib Mansoor,1652,Manzar Sehbai,15336992011, Crime | Drama,Humaima Malik,Bol,Shafqat Cheema,pakistan|social drama|social issues,,2011,8.3
Lisa Ohlin,122,Helen Sjöholm,150109162012, Drama,Bill Skarsgård,Simon och ekarna,Jan Josef Liefers,male nudity|male rear nudity|sweden|boy|1940s,,2011,6.4
Rashaad Ernesto Green,86,Robert Salzman,148994212011, Drama,Esai Morales,Gun Hill Road,Ty Jones,prison|reference to the lone ranger|bilingual|runaway|kicked in the crotch,,2011,6.7
Hirokazu Koreeda,128,Ohshirô Maeda,145697172012, Drama,Kôki Maeda,I Wish,Masami Nagasawa,bullet train|journey|hospitality|father son relationship|mother son relationship,,2011,7.4
Paolo Sorrentino,118111,Frances McDormand,142242142012, Comedy | Drama,Sean Penn,This Must Be the Place,Judd Hirsch,humiliation|rock|rock star|revenge|new york city,25000000,2011,6.7
Nuri Bilge Ceylan,157,Yilmaz Erdogan,13873012012, Crime | Drama,Muhammet Uzuner,Bir Zamanlar Anadolu'da,Taner Birsel,police|dead body|steppe|doctor|murder,,2011,7.8
Rafa Lara,93,Paloma Arredondo,134906282011, Comedy,Sophie Alexander-Katz,Labios rojos,Anna Ciocchetti,masturbation|shower|female nudity|male nudity|male frontal nudity,2000000,2011,5.2
Julia Loktev,113,Hani Furstenberg,128519142012, Thriller,Gael García Bernal,The Loneliest Planet,Bidzina Gujabidze,caucasus mountains|backpacking|animal horn|man in underwear|human shield,,2013,5.5
Abhinay Deo,135,Kangana Ranaut,12775982011, Action | Crime | Drama,Abhishek Bachchan,Game,Anupam Kher,,,2011,5.1
Hark Tsui,122,Xun Zhou,127709312012, Action | Adventure,Jet Li,Long men fei jia,Kun Chen,wuxia|3 dimensional|3 d,35000000,2011,6.0
Li Zhang,121,Winston Chao,127437212011, Action | Adventure | Drama | History | War,Jackie Chan,Xin hai ge ming,Bingbing Li,qing dynasty|china|war violence|stabbed with a bayonet|disarming someone,18000000,2011,6.0
Jannicke Systad Jacobsen,76,Malin Bjørhovde,124443142012, Comedy | Romance,Helene Bergsholm,"Turn Me On, Dammit!",Henriette Steenstrup,sexual awakening|caught masturbating|horny female|virgin|sexual fantasy,17500000,2011,6.4
Tom Six,9188,Maddi Black,12289042011, Horror,Ashlynn Yennie,The Human Centipede II (Full Sequence),Laurence R. Harvey,centipede|handheld mirror|man with glasses|mute|deception,,2011,3.9
Bobcat Goldthwait,105,Tara Lynne Barr,12202962012, Comedy | Crime,Joel Murray,God Bless America,Mackenzie Brooke Smith,killing spree|murder|blood splatter|vigilante|anti consumerism,,2012,7.2
Joshua Marston,109,Sindi Lacej,11968362012, Drama,Tristan Halilaj,The Forgiveness of Blood,Refet Abazi,bread|blood feud|murder|isolation|birthday,,2011,6.9
Christophe Honoré,133,Ludivine Sagnier,119608142012, Drama | Musical | Romance,Catherine Deneuve,Beloved,Chiara Mastroianni,male nudity|threesome|bisexual|homosexual|gay,9980000,2011,6.2
Brian Skiba,94,Jose Rosete,116487212012, Drama | Horror,Justin Henry,Slaughter Creek,Laurie Love,one word title,1000000,2013,3.2
Céline Sciamma,82,Malonn Lévana,113761272012, Drama,Zoé Héran,Tomboy,Jeanne Disson,transgender|gender identity|androgyny|transgender child|bathtub,1000000,2011,7.4
Pawel Pawlikowski,84,Kristin Scott Thomas,112498132012, Drama | Mystery | Thriller,Ethan Hawke,La femme du Vème,Joanna Kulig,widow|writer|ambient music|male in bathtub|neighbor,,2011,5.3
Anne Renton,,Emily Deschanel,107721152012, Comedy | Drama,Kathleen Turner,The Perfect Family,Jason Ritter,catholic|dinner|church|father daughter relationship|father son relationship,,2011,5.7
Joachim Trier,95,Hans Olav Brenner,100713142012, Drama,Anders Danielsen Lie,"Oslo, 31. august",Ingrid Olava,topless swimming|oslo norway|drug addict|old friends|job interview,,2011,7.6
Fernando Meirelles,110,Jude Law,99603212012, Drama | Thriller,Rachel Weisz,360,Anthony Hopkins,cheating wife|briefcase of money|breasts|hairy chest|bare chested male,,2012,6.2
Andrea Arnold,129128,James Howson,96889302012, Drama | Romance,Kaya Scodelario,Wuthering Heights,Solomon Glave,foster sister|yorkshire england|horseback riding|hanging dog|dead sheep,5000000,2011,6.1
Fred Schepisi,114,Maria Theodorakis,8329722012, Drama,Charlotte Rampling,The Eye of the Storm,Geoffrey Rush,manipulator|matriarch|pretentiousness|controllling mother|servant,15000000,2012,6.3
Ti West,101,Pat Healy,77501242012, Horror,Sara Paxton,The Innkeepers,Kelly McGillis,hotel|inn|bathtub|dead body in bathtub|dead body in a bathtub,750000,2012,5.5
Kate Connor,100,Kate Connor,7367832014, Drama | History | War,Eric Stoltz,Fort McCoy,Lyndsy Fonseca,,3000000,2014,5.9
Tony Kaye,98,Christina Hendricks,71177272012, Drama,Adrien Brody,Detachment,Marcia Gay Harden,teacher|school|detachment|classroom|prostitute,,2012,7.7
Jim Field Smith,,Yara Shahidi,7093152012, Comedy,Jennifer Garner,Butter,Ty Burrell,butter|contest|iowa|state fair|bicycle,,2012,6.2
Andrew Okpeaha MacLean,96,Frank Qutuq Irelan,70526272012, Drama | Thriller,Josiah Patkotak,On the Ice,John Miller,death|friend|barrow alaska|alaska|grief,,2011,6.4
Xavier Durringer,105,Florence Pernel,68479242012, Biography,Denis Podalydès,La conquête,Bernard Le Coq,french president|domestic affairs|public opinion|opinion poll|poll,,2011,6.3
Je-kyu Kang,137,Joe Odagiri,67330182012, Action | Drama | History | Sport | War,Dong-gun Jang,Mai wei,Bingbing Fan,,30000000000,2012,7.8
Adam Kassen,100,Mark Kassen,67071212011, Drama,Chris Evans,Puncture,Vinessa Shaw,lawyer|needle|pregnant wife|aids|nurse,,2012,6.9
Juan Carlos Fresnadillo,100,Carice van Houten,6472762012, Fantasy | Horror | Thriller,Clive Owen,Intruders,Izán Corchero,one word title|breasts|climbing a tree|flashlight|mute,13000000,2011,5.4
Benny Chan,131,Chen Zhiui,6432772011, Action | Drama,Shaoqun Yu,San siu lam zi,Xing Yu,warlord|shaolin master|monk|china|martial arts,29000000,2011,6.9
Victor Vu,100,Huy Khanh,64302272011, Comedy,Ngoc Diep,Cô dâu dai chien,Ngan Khanh,,500000,2011,6.2
Jacob Estes,101,Elizabeth Banks,6359592012, Comedy | Drama,Tobey Maguire,The Details,Laura Linney,raccoon|neighbor|cat|infidelity|murder,,2016,6.2
Mia Hansen-Løve,110,Sebastian Urzendowsky,62890112012, Drama | Romance,Lola Créton,Un amour de jeunesse,Magne-Håvard Brekke,looking out a window|uniform|dragging a stick along a fence|mental hospital|teaching english,3600000,2011,6.6
Takashi Miike,128,Munetaka Aoki,60201312012, Drama,Kôji Yakusho,Ichimei,Naoto Takenaka,samurai|revenge|sword|jidai geki|3 dimensional,,2012,7.3
Aleksandr Sokurov,140,Anton Adasinsky,58104252014, Drama | Fantasy,Johannes Zeiler,Faust,Isolda Dychauk,one word title|character name in title,8000000,2013,6.6
Ismaël Ferroukhi,,Michael Lonsdale,53810312012, Drama | Romance | War,Tahar Rahim,Les hommes libres,Mahmud Shalaby,mosque|algerian|black market|friendship|singer,,2012,6.7
Joseph Robert Maher,,Paige Pilarski,53692172013, Drama,Mary Rose Maher,Leonie!,Genevieve Lang,,,2011,4.6
Béla Tarr,146,Erika Bók,5369062012, Drama,János Derzsi,A torinói ló,Mihály Kormos,horse|remodernist|bottle|stable|bed,,2011,7.8
Robbie Pickering,,Rachael Harris,4815362012, Comedy | Drama,Matt O'Leary,Natural Selection,John Diehl,housewife|christian|stroke|sperm bank|florida,,2012,6.5
Kenneth Lonergan,150186,Matt Damon,46495212011, Drama,Anna Paquin,Margaret,Mark Ruffalo,accident|bus|new york city|loss of virginity|virginity,14000000,2012,6.5
Valérie Donzelli,,Jérémie Elkaïm,4622592012, Drama,Valérie Donzelli,La guerre est déclarée,César Desseix,love|love at first sight|death|little boy|baby,,2011,7.0
Christophe Barratier,,Guillaume Canet,4560222012, Adventure | Family,Laetitia Casta,La nouvelle guerre des boutons,Jean Texier,jewish girl|garment button|world war two|village|schoolboy,,2011,6.1
Ami Canaan Mann,105,Chloë Grace Moretz,45282112011, Crime | Drama | History | Thriller,Sam Worthington,Texas Killing Fields,Jeffrey Dean Morgan,crime scene|texas|homicide detective|dysfunctional family|texas city texas,,2011,5.7
Nancy Savoca,80,Mira Sorvino,44830312012, Drama,Tammy Blanchard,Union Square,Patti LuPone,title directed by female,,2012,5.1
Stéphane Robelin,96,Daniel Brühl,43180172013, Comedy | Drama,Guy Bedos,All Together,Geraldine Chaplin,aging|hospital|heart attack|shaggy dog|parisian outskirts,,2012,6.7
Gérald Hustache-Mathieu,102,Sophie Quinton,42580122012, Comedy | Crime | Mystery,Jean-Paul Rouve,Poupoupidou,Guillaume Gouix,mysterious death|marilyn monroe lookalike|reference to marilyn monroe|small town|pubic hair,,2012,6.7
Michaël R. Roskam,129,Jeroen Perceval,42070172012, Crime | Drama,Matthias Schoenaerts,Rundskop,Jeanne Dandoy,brief male full frontal nudity|speaking french|critically acclaimed|animal in title|drinking alcohol,2000000,2011,7.4
Roger Donaldson,105,January Jones,41081302012, Action | Drama | Thriller,Nicolas Cage,Seeking Justice,Guy Pearce,secret organization|assassin|conspiracy|fugitive|cover up,17000000,2011,6.2
Brandon Trost,,Lee Valmassy,4055742012, Comedy,Jason Trost,The FP,Art Hsu,dystopia|based on short film|abbreviation in title|location in title|competition dancing,60000,2011,5.6
Dominique Abel,93,Fiona Gordon,38399272012, Comedy | Drama,Dominique Abel,The Fairy,Bruno Romy,three wishes|hotel|sea|homeless man|rooftop,,2012,6.1
Nayan Padrai,93,Stefanie Estes,3826162011, Comedy | Romance,Rahul Rai,When Harry Tries to Marry,Freishia Bomanbehram,indian american|new york city|cross cultural|self discovery,,2011,4.5
Ben Palmer,97,Blake Harrison,3595572012, Comedy,James Buckley,The Inbetweeners Movie,Joe Thomas,holiday|male pubic hair|male frontal nudity|teenager|british youth,3500000,2011,6.8
Susan Seidelman,,E.J. Bonilla,31316132012, Drama | Romance,Leah Pipes,Musical Chairs,Priscilla Lopez,dancer|dancing|ballroom dancing|dance studio|dance teacher,2500000,2011,4.9
Chris Eyre,,Ayelet Zurer,29604202012, Drama,Josh Lucas,Hide Away,James Cromwell,sailboat|bare chested male|refurbishing a boat|man with no name|dock,,2011,5.7
Julia Leigh,101,Rachael Blake,29004162011, Drama | Romance,Emily Browning,Sleeping Beauty,Ewen Leslie,strong sexual content|voyeur|australia|rape|somnophilia,3000000,2011,5.3
Dito Montiel,90,Al Pacino,28870112011, Crime | Drama | Thriller,Channing Tatum,The Son of No One,Juliette Binoche,letter|murder|housing project|man with glasses|subjective camera,15000000,2011,5.1
Damian Lee,100,Christian Slater,2789932012, Action | Crime | Thriller,Cuba Gooding Jr.,Sacrifice,Kim Coates,drugs|girl in panties|black panties|panties|die hard scenario,4000000,2011,4.4
Bavo Defurne,94,Eva van der Gucht,27578152013, Drama | Romance,Ben Van den Heuvel,North Sea Texas,Thomas Coumans,gay|boy|girl|unrequited crush|friends with benefits,,2012,7.2
George Ratliff,96,Pierce Brosnan,27445192011, Action | Comedy | Drama | Thriller,Greg Kinnear,Salvation Boulevard,Marisa Tomei,pastor|doused with gasoline|cross|security guard|shower,9000000,2011,5.3
Ben Wheatley,95,MyAnna Buring,2629722012, Crime | Horror | Thriller,Neil Maskell,Kill List,Harry Simpson,male full frontal nudity|female full frontal nudity|hitman|sniper|knee breaking,500000,2011,6.3
Glenn Berggoetz,76,Eileen Barker,25206132015, Action | Comedy | Musical | Sci-Fi,Glenn Berggoetz,The Worst Movie Ever!,Stuart Goldstein,,1100,,4.3
Andrey Zvyagintsev,109,Andrey Smirnov,23278132014, Drama,Nadezhda Markina,Elena,Aleksey Rozin,heart attack|hospital|will|crime without punishment|juvenile delinquency,,2011,7.3
Guy Maddin,94,Isabella Rossellini,22099152012, Drama | Thriller,Jason Patric,Keyhole,Udo Kier,gangster|bound and gagged|bathtub|violence|gun,,2012,5.5
Paddy Considine,92,Archie Lal,2208892012, Drama,Peter Mullan,Tyrannosaur,Jag Sanghera,charity shop|violence|christian|rage|dying,,2011,7.6
Matthew Leutwyler,,Elizabeth Mitchell,22029162011, Drama | Mystery | Romance,Julie Benz,Answers to Nothing,Barbara Hershey,masturbation|school|marathon|self loathing|african american,,2011,5.1
Xavier Gens,112122,Michael Biehn,22000132012, Drama | Sci-Fi | Thriller,Lauren German,The Divide,Milo Ventimiglia,torture|sodomy|rough sex|doggystyle sex|violent sex,3000000,2012,5.8
Anne Fontaine,,Benoît Poelvoorde,21456222013, Comedy | Drama | Romance,Isabelle Huppert,Mon pire cauchemar,André Dussollier,alcoholic|contemporary art|sex|apartment|belgium,,2011,6.0
Andrés Wood,110,Juan Alfaro,2128932013, Biography | Drama | Music,Francisco Acuña,Violeta se fue a los cielos,Orlando Alfaro,singer|rural setting|chilean history|louvre|female artist,,2011,7.3
Cristián Jiménez,95,Alicia Fehrmann,21163102012, Drama,Diego Noguera,Bonsái,Andrés Waas,writer|love|southern chile|valdivia|literature class,,2011,6.4
Douglas Aarniokoski,8796,Brianna Barnes,2050272012, Action | Drama | Horror | Sci-Fi | Thriller,Shawn Ashmore,The Day,Ashley Bell,survivor|farmhouse|house|seed|alarm,,2012,5.2
Kat Coiro,,Kate Bosworth,20186132012, Comedy,Krysten Ritter,L!fe Happens,Rachel Bilson,one night stand|rapping in a car|singing in a car|los angeles california|roommate,930000,2012,5.6
Bertrand Bonello,122,Hafsia Herzi,19327162011, Drama,Noémie Lvovsky,House of Tolerance,Céline Sallette,brothel|male full frontal nudity|male pubic hair|male nudity|male frontal nudity,4000000,2011,6.8
Marc Evans,110,Kristian Gwilliam,1904132013, Comedy | Drama | Music,Minnie Driver,Hunky Dory,Adam Byard,shakespeare's the tempest|summer|drama teacher|teacher|student,,2013,6.1
Siu-Tung Ching,93,Shengyi Huang,1844582013, Action | Fantasy,Jet Li,The Sorcerer and the White Snake,Raymond Lam,love|snake|master|demon|herbalist,200000000,2011,5.9
Lavinia Currier,105,Will Yun Lee,18364272012, Drama,Kris Marshall,Oka!,Haviland Morris,title directed by female,,2011,5.5
Alejandro Brugués,92,Jorge Molina,18005162012, Action | Comedy | Horror,Alexis Díaz de Villegas,Juan of the Dead,Andros Perugorría,zombie apocalypse|dark comedy|political comedy|strong female character|blood spatter,,2012,6.5
Renny Harlin,113,Emmanuelle Chriqui,1714992011, Action | Drama | War,Rupert Friend,5 Days of War,Richard Coyle,cameraman|journalist|south ossetia|epic battle|street shootout,20000000,2011,5.6
Lisa Albright,,Rachel Brosnahan,17029252016, Drama,Bernadette Peters,Coming Up Roses,Peter Friedman,,,2011,7.7
Richard Gabai,92,Natalie Zea,1701192011, Drama | Mystery | Thriller,Sean Patrick Flanery,InSight,Angeline-Rose Troy,,,2011,5.0
Mikael Buch,96,Carmen Maura,1686112013, Comedy | Romance,Nicolas Maury,Let My People Go!,Jean-François Stévenin,passover|finland|gay|french|postman,,2013,6.0
Joel Schumacher,91,Nicole Kidman,16816142011, Crime | Thriller,Nicolas Cage,Trespass,Cam Gigandet,home invasion|family in danger|betrayal|threat to kill|dysfunctional family,35000000,2011,5.3
Antoine Delesvaux,100,François Damiens,16659182013, Animation | Comedy | Fantasy,Mathieu Amalric,Le chat du rabbin,Karina Testa,cat|rabbi|russian|parrot|africa,12500000,2011,7.2
Elgin James,,Kay Panabaker,16590142012, Drama,Juno Temple,Little Birds,Leslie Mann,attempted rape|sex scene|female nudity|salton sea|friendship,,2016,6.2
Abel Ferrara,82,Shanyn Leigh,15738302012, Drama | Fantasy | Sci-Fi,Willem Dafoe,4:44 Last Day on Earth,Natasha Lyonne,sex scene|end of the world|divorce|blackout|meditation,,2012,4.5
Patrick Wang,169,Patrick Wang,15724202012, Drama | Romance,Sebastian Banes,In the Family,Trevor St. John,car accident|tennessee|six year old|homosexual|flashback,,2011,7.2
Sam Jaeger,97,Amber Jaeger,1537412012, Comedy | Romance,Sam Jaeger,Take Me Home,Victor Garber,,,2013,6.9
Markus Schleinzer,96,David Rauchenberger,15151182012, Drama | Thriller,Michael Fuith,Michael,Christine Kain,10 year old|pedophile|boy|very little dialogue|forename as title,,2012,7.0
