director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
Dito Montiel,100,Rosario Dawson,516139172006, Crime | Drama,Robert Downey Jr.,A Guide to Recognizing Your Saints,Shia LaBeouf,friend|coming of age|subway track|astoria queens|subway,,2006,7.1
Shirish Kunder,,Akshay Kumar,510000272006, Musical | Romance,Salman Khan,Jaan-E-Mann: Let's Fall in Love... Again,Preity Zinta,college|new york|nerd|alimony|student,2000000,2006,6.4
Christopher N. Rowley,93,Kathy Bates,488393112008, Comedy | Drama,Jessica Lange,Bonneville,Joan Allen,will|ashes|time|road trip|lake,,2008,6.2
Corey Yuen,87,Devon Aoki,480314292007, Action | Adventure,Jaime Pressly,DOA: Dead or Alive,Sarah Carter,tournament|island|female fighter|parachute|martial arts,21000000,2007,4.8
Frank Sebastiano,86,Ralph Macchio,475000222006, Comedy | Sport,Artie Lange,Beer League,Anthony DeSando,softball|baseball|beer|slacker|baseball movie,2800000,2006,6.0
Kurt Hale,91,Amy Stewart,464991232006, Comedy | Sport,Andrew Wilson,Church Ball,Clint Howard,church|team|basketball|tournament|coach,1000000,2006,4.1
Timur Bekmambetov,132146139,Mariya Poroshina,450686272007, Action | Fantasy | Thriller,Konstantin Khabenskiy,Dnevnoy dozor,Vladimir Menshov,murder|death|vampire|fight|chalk,4200000,2007,6.5
Mike Judge,84,Maya Rudolph,438653292006, Adventure | Comedy | Sci-Fi,Luke Wilson,Idiocracy,Dax Shepard,hibernation|stupidity|experiment|top secret|future,,2007,6.6
Steve Taylor,102,Jeff Obafemi Carr,43225332006, Drama,Michael W. Smith,The Second Chance,J. Don Ferguson,pastor|lead actor's first film|christian|christian film,1200000,2006,6.7
Stephen Deutsch,109,Michelle Merring,42289712006, Adventure | Drama,Henry Czerny,Conversations with God,Frederick Charles Canada,car accident|writing|writer|tent|telephone call,,2006,6.5
David Von Ancken,115,Liam Neeson,41387722007, Action | Drama | Thriller | War | Western,Pierce Brosnan,Seraphim Falls,Anjelica Huston,train|wagon|tracking|indian|water,18000000,2007,6.7
Ray Lawrence,123118,Gabriel Byrne,399879312007, Crime | Drama | Mystery | Thriller,Laura Linney,Jindabyne,John Howard,fishing|town|river|fishing trip|camp,15000000,2006,6.4
Agnieszka Holland,104,Diane Kruger,352786292006, Biography | Drama | Music,Ed Harris,Copying Beethoven,Matthew Goode,music student|music copyist|musical composition|symphony|student,11000000,2007,6.8
Priyadarshan,164,Kareena Kapoor,33461872006, Comedy | Drama | Romance,Shahid Kapoor,Chup Chup Ke,Om Puri,debt|fisherman|mute|money lender|village,,2006,6.6
Shane Meadows,101,Stephen Graham,327919162007, Crime | Drama,Thomas Turgoose,This Is England,Jo Hartley,skinhead|england|racist|violence|racism,1500000,2007,7.7
Rachid Bouchareb,123120128,Roschdy Zem,317594202007, Drama | War,Samy Naceri,Days of Glory,Sami Bouajila,soldier|arab|sergeant|love|alsace,14500000,2006,7.1
Michel Hazanavicius,99,François Damiens,302752102008, Action | Adventure | Comedy | Crime,Jean Dujardin,"OSS 117: Cairo, Nest of Spies",Khalid Maadour,lingerie slip|cairo egypt|agent|friend|spy,14000000,2008,7.1
Mike Akel,85,Janelle Schremmer,300633282007, Comedy | Drama,Troy Schremmer,Chalk,Shannon Haragan,teacher|high school|mockumentary,10000,2007,6.3
Andrew Currie,93,Billy Connolly,29811062007, Comedy | Drama | Horror | Sci-Fi,Kesun Loder,Fido,Carrie-Anne Moss,zombie|next door neighbor|neighborhood|neighbor|decapitation,8000000,2007,6.8
Kabir Khan,105,Arshad Warsi,29658652007, Action | Comedy | Drama | Thriller,John Abraham,Kabul Express,Salman Shahid,pakistani|taliban|journalist|afghanistan|hostage,,2006,6.9
Milan Luthria,116,Nana Patekar,291048312006, Comedy | Drama | Thriller,John Abraham,Taxi No. 9 2 11: Nau Do Gyarah,Sonali Kulkarni,will|key|taxi|taxi driver|police station,,2006,7.2
Rolf de Heer,90,Jamie Gulpilil,277991122007, Adventure | Comedy | Drama,Crusoe Kurddal,Ten Canoes,Richard Birrinbirrin,story|brother|australia|adultery|law,2200000,2006,7.0
Chito S. Roño,,Claudine Barretto,276700182006, Drama | Horror | Thriller,Kris Aquino,Sukob,Wendell Ramos,wedding|bus accident|psychic|overseas worker|curse,,2006,6.2
Richard Kelly,145160,Sarah Michelle Gellar,273420142007, Comedy | Mystery | Sci-Fi | Thriller,Dwayne Johnson,Southland Tales,Seann William Scott,police|amnesia|boxer|porn star|conspiracy,17000000,2007,5.5
Jake Kasdan,88,Sigourney Weaver,265550132007, Comedy | Drama,David Duchovny,The TV Set,Ioan Gruffudd,assistant|strong female lead|strong female character|tv series pilot|pregnancy,,2006,6.7
Kelly Reichardt,76,Will Oldham,25535242007, Drama,Daniel London,Old Joy,Tanya Smith,sexual ambiguity|oregon|title directed by female|male frontal nudity|cell phone,300000,2007,6.7
Michael Landon Jr.,87,Dale Midkiff,252726202006, Drama | Family | Western,Erin Cottrell,Love's Abiding Joy,Logan Bartholomew,sheriff|mayor|ranch|faith|19th century,3000000,2010,7.1
Steven Goldmann,,Jason Leith,251775292006, Drama | Music,Brian F. Durkin,Broken Bridges,Richard Tillman,rascal|paternity|ritual|abuse|in laws,,2006,6.2
Raj Kanwar,155,Katrina Kaif,250083122006, Romance,Akshay Kumar,Humko Deewana Kar Gaye,Bipasha Basu,,,2006,5.3
Jeremy Brock,98,Laura Linney,238774262007, Comedy | Drama,Rupert Grint,Driving Lessons,Julie Walters,retired actress|teenage boy|actress|coming of age|vomiting,,2006,6.8
Jody Hill,,Ben Best,23363782008, Comedy,Danny McBride,The Foot Fist Way,Mary Jane Bostic,small town|party|martial arts|slapstick|satire,,2008,6.4
Élie Chouraqui,100,Saïd Taghmaoui,233520302007, Drama,JJ Feild,O Jerusalem,Maria Papas,israel|war for independence|palestine|jerusalem|1940s,24000000,2006,6.2
Guy Maddin,95,Sullivan Brown,227064272007, Comedy | Fantasy,Gretchen Krich,Brand Upon the Brain! A Remembrance in 12 Chapters,Maya Lawson,orphanage|inventor|mother|paint|lighthouse,,2008,7.5
Debbie Isitt,10094,Jessica Hynes,226990132006, Comedy | Music | Romance,Martin Freeman,Confetti,Stephen Mangan,wedding|mockumentary|tennis|male pubic hair|pubic hair,,2006,5.8
Paul Weiland,,Nick Shirm,22451362009, Biography | Comedy | Drama,Charlie Clark,Sixty Six,Thomas Drewson,world cup|obsessive compulsive disorder|dog feces|soccer stadium|queen,,2006,6.8
Rich Christiano,,Josh Adamson,222108172006, Sci-Fi,Jonathan Aube,Unidentified,Michael Blain-Rozgay,ufo sighting|ufo|christian film|proselytizing|prank,600000,2006,3.6
Steven Shainberg,122,Robert Downey Jr.,220914152006, Biography | Drama | Romance,Nicole Kidman,Fur: An Imaginary Portrait of Diane Arbus,Ty Burrell,male full frontal nudity|photographer|diane arbus|character name in title|pubic hair,16800000,2006,6.5
Robert Cary,104101,Chris Messina,220234142007, Comedy | Romance,Jennifer Westfeldt,Ira & Abby,Jason Alexander,therapy|erectile dysfunction|mugging|mugger|subway robbery,3500000,2008,6.5
Q. Allan Brocka,,George Jonson,220151272007, Drama | Romance,Derek Magyar,Boy Culture,Patrick Bauchau,roommate|confession|flashback|self loathing|flirting,500000,2007,6.8
Tom Vaughan,92,Alice Eve,210128232007, Comedy | Drama | Romance | Sport,James McAvoy,Starter for 10,Rebecca Hall,university|scholarship|politics|friend|thatcherism,,2007,6.7
Robert Collector,,Samantha Mathis,208565302007, Drama | Sport,Jeffrey Donovan,Believe in Me,Bruce Dern,coach|small town|high school|basketball|basketball movie,,2006,7.2
Denis Dercourt,,Déborah François,206647152007, Drama | Music | Thriller,Catherine Frot,La tourneuse de pages,Pascal Greggory,lesbian subtext|page turner|butcher|revenge|pianist,,2006,7.1
Priyadarshan,137,Om Puri,204612242006, Comedy | Drama | Romance,Paresh Rawal,Malamaal Weekly,Riteish Deshmukh,lottery|lottery ticket|village|goat|feast,,2006,6.8
Laurie Collyer,,Ryan Simpkins,198407202006, Drama,Maggie Gyllenhaal,Sherrybaby,Sam Bottoms,nipples visible through clothing|orgasm|parole officer|halfway house|ex convict,2000000,2007,6.6
Jeff Garlin,80,Sarah Silverman,19456842008, Comedy | Romance,Jeff Garlin,I Want Someone to Eat Cheese With,Bonnie Hunt,second city|school|ice cream|city|cheese,1500000,2006,6.2
Todd Robinson,108,Salma Hayek,18738942007, Crime | Drama | Romance | Thriller,John Travolta,Lonely Hearts,Jared Leto,detective|death|murder|true crime|nude woman murdered,18000000,2006,6.5
Fredi M. Murer,100,Bruno Ganz,186492192007, Drama | Music,Fabrizio Borsani,Vitus,Teo Gheorghiu,parents|boy|pianist|piano|piano playing,3000000,2006,7.7
Jafar Panahi,9388,Shayesteh Irani,179948202007, Comedy | Drama | Sport,Sima Mobarak-Shahi,Offside,Ayda Sadeqi,stadium|iran|soccer|iranian|world cup,2500,2006,7.3
Henry Jaglom,100,Justin Kirk,171255142007, Comedy | Drama | Romance,Tanna Frederick,Hollywood Dreams,David Proval,actor|actress|playing acoustic guitar|place name in title|photo shoot,,2007,4.4
Sanjay Gupta,116,John Abraham,167246132006, Action | Adventure | Drama | Mystery | Thriller,Sanjay Dutt,Zinda,Lara Dutta,taxi driver|won ton|revenge|virginity auction|self immolation,,2006,4.9
Gabriel Range,97,Becky Ann Baker,167000272006, Crime | Drama | Mystery | Thriller,Hend Ayoub,Death of a President,George W. Bush,george w. bush|assassination|banner|i.d.|shell casing,2000000,2006,6.4
Julie Gavras,,Julie Depardieu,166485142007, Drama | History,Nina Kervel-Bey,La faute à Fidel!,Stefano Accorsi,catechism|bath|class|girl|spanish,,2006,7.6
Eytan Fox,11790,Yousef 'Joe' Sweid,155972142007, Comedy | Drama | Romance,Ohad Knoller,The Bubble,Daniella Wircer,gay|israel|homosexual|hairy chest|male nudity,1500000,2007,7.3
Andrea Arnold,113,Tony Curran,15343262007, Drama | Mystery | Thriller,Kate Dickie,Red Road,Martin Compston,cctv|vomiting|alliterative title|two word title|color in title,,2006,6.8
Rajnesh Domalpalli,,Urmila Dammannagari,14592722007, Drama,Mamatha Bhukya,Vanaja,Ramachandriah Marikanti,rape|india|fisherman|student film|singing,,2007,7.2
K.S. Adiyaman,152,Shilpa Shetty,14246242006, Romance,Salman Khan,Shaadi Karke Phas Gaya Yaar,Reema Lagoo,,,2006,4.0
Lane Nishikawa,99,Lane Nishikawa,14206092010, Drama | War,Tamlyn Tomita,Only the Brave,Greg Watanabe,japanese american|combat|rescue|hawaiian|battle,3300000,2006,5.5
Yukihiko Tsutsumi,122,Kanako Higuchi,140200142007, Drama,Ken Watanabe,Memories of Tomorrow,Kenji Sakaguchi,alzheimer's disease|based on novel,,2006,7.6
Christopher Smith,9690,Laura Harris,136432222007, Comedy | Horror | Thriller,Danny Dyer,Severance,Tim McInnerny,female nudity|team building|eastern europe|blood splatter|pine forest,5000000,2006,6.5
Douglas Mackinnon,96,Laura Fraser,136074182007, Drama | Sport,Jonny Lee Miller,The Flying Scotsman,Brian Cox,bicycle|underdog|scot|courier|bi polar,,2007,7.2
Alain Resnais,120,Isabelle Carré,134240132007, Drama | Romance,Sabine Azéma,Coeurs,Laura Morante,episodic structure|bartender|love|video tape|snowing,12800000,2006,7.0
Richard Wong,,H.P. Mendoza,129974262007, Comedy | Drama | Musical,Jake Moreno,Colma: The Musical,L.A. Renigen,teenager|mall|cemetery|play within a film|father son relationship,,2006,6.6
Hal Hartley,118,Jeff Goldblum,12624282007, Action | Comedy | Thriller,Parker Posey,Fay Grim,Liam Aiken,notebook|fugitive|cia agent|cia|date,,2007,6.4
Jeff Lipsky,,Julianne Nicholson,123301202007, Romance,Justin Kirk,Flannel Pajamas,Rebecca Schull,male frontal nudity|love|friend|best friend|bare chested male,,2006,5.9
Nuri Bilge Ceylan,101,Nuri Bilge Ceylan,119958252007, Drama,Ebru Ceylan,Iklimler,Nazan Kesal,written and directed by cast member|istanbul turkey|wife and husband lead actors|sex|older man younger woman relationship,,2006,7.3
Tim Boxell,100,Pete Postlethwaite,118666112010, Drama,Gabriel Mann,Valley of the Heart's Delight,Emily Harrison,,2500000,2006,6.6
Joey Lauren Adams,97,Jeffrey Donovan,11756012006, Drama | Romance,Ashley Judd,Come Early Morning,Tim Blake Nelson,church|drink|love|knocking on a door|three word title,6000000,2007,6.2
Abderrahmane Sissako,115,Tiécoura Traoré,112351262007, Drama,Aïssa Maïga,Bamako,Maimouna Hélène Diarra,africa|world bank|imf|politics|allegory,2000000,2006,6.8
Goran Dukic,88,Shea Whigham,104077262007, Comedy | Drama | Fantasy | Romance,Patrick Fugit,Wristcutters: A Love Story,Tom Waits,suicide|hitchhiker|death|afterlife|camping,1000000,2007,7.4
Michael Amundsen,,Ryan Bott,102171192007, Comedy | Drama | Romance,Steve Anderson,Return with Honor: A Missionary Homecoming,Clark Bullen,car crash|second chance|mormon missionary|mormon|lds film,300000,2006,5.5
Guy Moshe,114,Chris Penn,95396302007, Drama,Ron Livingston,Holly,Udo Kier,cambodia|virginity|phnom penh|motorcycle|mine field,3000000,2010,7.0
Maria Maggenti,82,Julianne Nicholson,89417222007, Comedy | Romance,Ken Barnett,Puccini for Beginners,Brian Letscher,love|manhattan new york city|bisexual|woman woman relationship|girlfriend girlfriend relationship,,2007,6.1
Corneliu Porumboiu,89,Teodor Corban,88066242007, Comedy | Drama,Mircea Andreescu,12:08 East of Bucharest,Ion Sapdaru,revolution|teacher|debt|question mark in title|question in title,200000,2006,7.4
Bethany Ashton Wolf,100,Frederick Koehler,8793912008, Drama,Johnathon Schaech,Little Chenier,Tamara Braun,alligator|handgun|ex girlfriend|husband wife relationship|cheating wife,1800000,2008,7.0
James Keach,,Anjali Jay,87416182007, Comedy | Romance,Chris Pine,Blind Dating,Eddie Kaye Thomas,surgery|blind man|regaining sight|basketball court|two on a bicycle,,2007,6.1
Quan'an Wang,86,Ba'toer,87329312008, Drama | Romance,Nan Yu,Tuya de hun shi,Sen'ge,mongolia|rural setting|family relationships|wife longs for husband|misery,,2007,7.2
Tom DiCillo,107,Michael Pitt,8597652007, Comedy | Drama | Romance,Steve Buscemi,Delirious,Alison Lohman,pop star|photographer|paparazzi|celebrity|actor,5000000,2007,6.5
Jean-Claude La Marre,,Johann John Jean,84744172006, Drama,Jean-Claude La Marre,Color of the Cross,Adam Green,crucifixion|jesus christ|execution|historical revisionism|revisionist history,2500000,2006,3.3
Jonathan King,87,Nathan Meister,82987102007, Comedy | Horror | Sci-Fi,Oliver Driver,Black Sheep,Tammy Davis,sheep|farm|antidote|new zealand|genetic engineering,,2007,5.8
Oren Rudavsky,,Ian Holm,82701242007, Comedy | Drama | Romance,Chris Eigeman,The Treatment,Famke Janssen,reference to john milton|reference to cicero|reference to aristotle|based on novel,900000,2006,5.9
Brad Silberling,82,Paz Vega,81416152006, Comedy | Drama,Morgan Freeman,10 Items or Less,Jonah Hill,actor|research|job interview|interview|driver,,2007,6.7
Claude Chabrol,,François Berléand,78917232007, Drama,Isabelle Huppert,Comedy of Power,Patrick Bruel,investigation|bodyguard|sabotage|paris france|suicide attempt,,2006,6.4
Michael D. Sellers,102100,Adrian Dunbar,71904162007, Comedy | Drama | Family,Carly Schroeder,Eye of the Dolphin,George Harris,dolphin|town|tourist|research|island,2500000,2007,5.7
Chris Graham,97,Iaheto Ah Hi,7184092007, Comedy | Romance,Oscar Kightley,Samoan Wedding,Shimpal Lelisi,,2000000,2006,6.4
Zhangke Jia,111,Zhou Lan,68236142008, Drama,Tao Zhao,Still Life,Sanming Han,nurse|yangtze river|river|dam|wire walker,10000000,2006,7.3
Katherine Dieckmann,9687,Ken Marino,65937112007, Comedy | Drama,Paul Rudd,Diggers,Maura Tierney,digger|clam|clam digger|long island new york|friend,,2007,6.4
Chris Gorak,9696,Rory Cochrane,64802282007, Drama | Thriller,Mary McCormack,Right at Your Door,Tony Perez,hermetically closed house|bomb|dirty bomb|police|locked,,2006,6.2
Mark Rydell,113,Forest Whitaker,6391182007, Crime | Drama,Kim Basinger,Even Money,Nick Cannon,gambling|magician|debt|bookie|addiction,,2008,5.9
Christian Volckman,105,Catherine McCormack,63260132006, Animation | Action | Sci-Fi | Thriller,Daniel Craig,Renaissance,Jonathan Pryce,missing file|kidnapping|year 2054|paris france|future,14000000,2006,6.7
Christophe Honoré,92,Louis Garrel,63049282007, Drama | Romance,Romain Duris,Dans Paris,Alice Butaud,male frontal nudity|male nudity|depression|pubic hair|male pubic hair,1500000,2006,6.6
Joachim Lafosse,95105,Jérémie Renier,6289752007, Drama,Isabelle Huppert,Nue propriété,Yannick Renier,male full frontal nudity|twins|home|divorce|male pubic hair,,2007,7.1
Ye Lou,140,Xiaodong Guo,62707252008, Drama | Romance,Lei Hao,Summer Palace,Xueyun Bai,student|love|china|male nudity|male frontal nudity,2500000,2007,7.1
Sue Kramer,96,Tom Cavanagh,5961992007, Comedy | Romance,Heather Graham,Gray Matters,Bridget Moynahan,new york city|lesbianism|reference to oprah winfrey|lesbian kiss|lesbian interest,,2007,5.8
Jeff Renfroe,98,Khaled Abol Naga,5490242007, Drama | Thriller,Peter Krause,Civic Duty,Richard Schiff,neighbor|paranoia|accountant|kitchen|watching tv,3400000,2008,6.3
Johnnie To,92,Simon Yam,5485532007, Crime | Drama | Thriller,Louis Koo,Triad Election,Nick Cheung,,,2006,7.4
David O'Malley,107,Mayim Bialik,5360952006, Comedy,Josie Davis,Kalamazoo?,Joanna Clare Scott,reunion|michigan|kalamazoo michigan|independent film,2000000,2006,5.9
Robert Moresco,107,Giovanni Ribisi,5348182006, Crime | Drama | Thriller,James Marsden,10th & Wolf,Brad Renfro,fbi agent|fbi|desert storm|briefcase of money|fragmentation grenade,8000000,2007,6.4
Lars von Trier,99,Peter Gantzler,51300132007, Comedy,Jens Albinus,Direktøren for det hele,Friðrik Þór Friðriksson,actor|firm|boss|director|lawyer,3000000,2006,6.7
Johnnie To,110,Anthony Chau-Sang Wong,49413142007, Action | Crime | Thriller,Nick Cheung,Fong juk,Francis Ng,friendship|baby|macau|heroic bloodshed|practical joke,35000000,2006,7.3
Nick Guthe,91,Nikki Reed,48913132006, Comedy | Crime | Drama,Alec Baldwin,Mini's First Time,Carrie-Anne Moss,escort|murder|detective|reality tv producer|nubile woman,6000000,2007,5.9
George Gallo,107,Trevor Morgan,48895252009, Drama,Armin Mueller-Stahl,Local Color,Ray Liotta,painter|aspiring artist|mentor|intergenerational friendship|coming of age,3250000,2009,7.0
Philip Haas,111,Damian Lewis,48195252007, Drama,Connie Nielsen,The Situation,Mido Hamada,subtitles|iraq war,1000000,2006,6.5
Gorô Miyazaki,115,Willem Dafoe,48043272010, Animation | Adventure | Fantasy,Timothy Dalton,Gedo senki,Mariska Hargitay,dragon|directorial debut|two word title|name in title|foreign language adaptation,,2006,6.5
Steve Stockman,102,Ben Chaplin,45816162007, Comedy | Drama,Sally Field,Two Weeks,Julianne Nicholson,mother|dying|family relationships|loss of mother|sunglasses,2400000,2006,6.6
Chris Chan Lee,,Kelly Hu,44999292008, Crime | Drama | Thriller,Sung Kang,Undoing,Tom Bower,neo noir|gangster|asian american,1000000,2007,5.0
Neil Armfield,108,Abbie Cornish,4472022007, Drama | Romance,Heath Ledger,Candy,Geoffrey Rush,heroin|nervous breakdown|despair|bohemian|art student,,2006,7.3
Jasmila Zbanic,100,Luna Zimic Mijovic,4306082007, Drama,Mirjana Karanovic,Grbavica,Leon Lucev,school trip|sarajevo|single mother|money|war casualty,,2006,7.3
Irwin Winkler,106,50 Cent,40830182007, Action | Drama | War,Samuel L. Jackson,Home of the Brave,Jessica Biel,flashback|blood splatter|voice over narration|kitchen|family relationships,12000000,2007,5.6
Scott Glosserman,,Angela Goethals,38500162007, Comedy | Horror | Thriller,Nathan Baesel,Behind the Mask: The Rise of Leslie Vernon,Zelda Rubinstein,film crew|masked killer|serial killer|mask|dark humor,,2006,6.8
Daniel Burman,102,Julieta Díaz,3781092007, Comedy | Drama,Daniel Hendler,Family Law,Arturo Goetz,nursery|death|burial|law firm|child,,2006,6.9
Larry Fessenden,101,James Le Gros,32921192007, Horror | Mystery | Thriller,Ron Perlman,The Last Winter,Connie Britton,oil company|hallucination|arctic region|oil drilling|snow,5000000,2008,5.6
Joseph Greco,101,Marcia Gay Harden,32525192007, Drama,Griffin Miner,Canvas,Devon Gearhart,schizophrenia|one word title|family relationships|canvas painting|sewing,1500000,2008,6.7
Julia Loktev,94,Josh Philip Weinstein,31777152007, Crime | Drama | Thriller,Luisa Williams,Day Night Day Night,Gareth Saxe,bomber|backpack|suicide bomber|bus|female terrorist,,2007,6.2
Ethan Hawke,117,Laura Linney,30629212007, Drama | Music | Romance,Catalina Sandino Moreno,The Hottest State,Mark Webber,texas|actor|written and directed by cast member|gift|tenement,,2007,6.2
Julián Hernández,140,Fernando Arroyo,2868352007, Drama | Romance,Miguel Ángel Hoppe,Broken Sky,Alejandro Rojo,male full frontal nudity|male rear nudity|anal sex|male frontal nudity|student,,2006,5.8
Anthony Lover,,Tatum O'Neal,28613162007, Drama,Vanessa Williams,My Brother,Nashawn Kearse,wet pants|terminal illness|sick mother|responsibility|mental retardation,,2007,5.6
Dibakar Banerjee,,Boman Irani,2647262006, Comedy | Crime | Drama,Anupam Kher,Khosla Ka Ghosla!,Parvin Dabas,police|wall|cult film|punctuation in title|exclamation point in title,,2006,8.4
Marc Evans,112,Sigourney Weaver,2601482007, Drama | Romance,Alan Rickman,Snow Cake,Carrie-Anne Moss,garbage|funeral|sex|autistic savant|dead girl,3000000,2006,7.6
Hilary Brougher,92,Amber Tamblyn,25073172007, Drama,Tilda Swinton,Stephanie Daley,Timothy Hutton,pregnancy|stillbirth|sex education|miscarriage|high school student,,2006,6.3
Sean Ellis,10290,Emilia Fox,24942272007, Comedy | Drama | Romance,Sean Biggerstaff,Cashback,Michelle Ryan,female full frontal nudity|female rear nudity|insomnia|night shift|supermarket,,2008,7.2
James Ponsoldt,90,Trevor Morgan,2403592007, Drama,Nick Nolte,Off the Black,Timothy Hutton,alcoholic|vandalism|underage drinking|umpire|train whistle,,2006,6.7
Aaron J. Wiederspahn,,Ian Somerhalder,23054192008, Drama,David Strathairn,The Sensation of Sight,Daniel Gillies,,1000000,2006,6.9
Lloyd Kaufman,103,Kate Graham,23000132008, Comedy | Horror | Musical | Sci-Fi,Jason Yachanin,Poultrygeist: Night of the Chicken Dead,Allyson Sereboff,castration|indian burial ground|fast food|zombie|chicken,500000,2012,6.2
So Yong Kim,83,Bokja Kim,22829192007, Drama,Taegu Andy Kang,In Between Days,Gina Kim,title directed by female,60000,2007,6.3
Jean-Claude Brisseau,100,Maroussia Dubreuil,22490302007, Drama | Fantasy,Frédéric van den Driessche,The Exterminating Angels,Lise Bellynck,scantily clad female|female pubic hair|female masturbation in public|sexual harassment|cunnilingus,,2006,5.5
Bruno Dumont,91,Samuel Boidin,22188312007, Drama | Romance | War,Adélaïde Leroux,Flandres,Henri Cretel,castration|soldier|shot in the head|shooting|death,,2006,6.5
Bruce Leddy,,Reg Rogers,21908112007, Comedy | Drama | Music,David Harbour,Shut Up and Sing,Alexander Chaplin,wedding|friend|group of friends|reunited friends|hamptons long island new york,1000000,2009,5.8
Seth Grossman,92,Tate Ellington,21298242008, Drama | Romance,Ellen Burstyn,The Elephant King,Florence Faivre,thailand|transgender|boy with glasses|new york city|manhattan new york city,1500000,2009,6.4
David Arquette,,Thomas Jane,20840202007, Comedy | Horror,Jaime King,The Tripper,Lukas Haas,festival|van|lumberjack|chainsaw|blood splatter,,2006,5.1
Maurice Jamal,100,Loretta Devine,20138142007, Comedy | Drama | Romance,Rockmond Dunbar,Dirty Laundry,Jenifer Lewis,new york|boy|georgia|pride|laundry,,2006,6.3
Ming-liang Tsai,115115,Shiang-chyi Chen,19136272007, Comedy | Drama,Kang-sheng Lee,Hei yan quan,Norman Atun,water|very little dialogue|mattress|kuala lumpur malaysia|homeless man,,2007,7.0
John Carl Buechler,89,Tracy Scoggins,19111292006, Horror,Tony Todd,The Strange Case of Dr. Jekyll and Mr. Hyde,Vernon Wells,robert louis stevenson|paranoid schizophrenia|based on novel|character name in title,750000,2006,3.8
Giuseppe Tornatore,118,Michele Placido,1856942008, Drama | Mystery | Thriller,Kseniya Rappoport,The Unknown Woman,Claudia Gerini,italian|nanny|maid|daughter|torture,8000000,2006,7.5
Pascal Arnold,95,Arthur Dupont,1843532007, Drama,Lizzie Brocheré,Chacun sa nuit,Guillaume Baché,nude sunbathing|male frontal nudity|female frontal nudity|orgy|fellatio,1400000,2006,5.7
Karen Moncrieff,93,Brittany Murphy,1731152007, Crime | Drama | Mystery,Toni Collette,The Dead Girl,Marcia Gay Harden,girl|morgue|dead girl|granddaughter|storage unit,,2007,6.7
Apichatpong Weerasethakul,105105,Jaruchai Iamaram,16340202007, Drama,Nantarat Sawaddikul,Sang sattawat,Sophon Pukanok,doctor|hospital|dental mask|surgical mask|medical mask,,2007,7.5
Yôji Yamada,121,Rei Dan,1632652013, Drama | Romance,Takuya Kimura,Bushi no ichibun,Mitsugorô Bandô,samurai|being followed|warrior|jidai geki|based on novel,,2007,7.8
Oscar L. Costo,104,Richard Burgi,15167222011, Drama,Vivian Wu,Shanghai Red,Honglei Sun,,,2007,5.8
Ki-duk Kim,97,Ji-Yeon Park,14742272007, Drama | Mystery | Romance,Jung-woo Ha,Shi gan,Jun-yeong Jang,face|surgeon|photograph|jealousy|sculpture,,2006,7.3
Hee-il Leesong,113,Young-hoon Lee,14620122008, Drama | Romance,Nam-gil Kim,No Regret,Hyeon-cheol Jo,factory|obsession|orphan|oral sex|class distinction,,2006,6.8
Sang-soo Hong,127,Hyun-jung Go,1420872008, Comedy | Drama | Romance,Seung-woo Kim,Haebyeonui yeoin,Seon-mi Song,south korea|self realization|seaside|production designer|power play,,2006,7.0
Aki Kaurismäki,78,Maria Järvenhelmi,14018312007, Crime | Drama,Janne Hyytiäinen,Laitakaupungin valot,Maria Heiskanen,night watchman|jewels|femme fatale|neo noir|grill,1380000,2006,6.9
Peter Cattaneo,,Christian Byers,13751232007, Drama | Family,Sapphire Boyce,Opal Dream,Vince Colosimo,friend|town|outback|girl|imaginary friend,11400000,2006,6.6
David Munro,78,Judah Friedlander,1371612008, Comedy | Drama,Matt McGrath,Full Grown Men,Alan Cumming,mermaid|amusement park|three word title|road movie|toy,2000000,2006,5.3
Ray Yeung,86,Steven Lim,13399312007, Comedy | Romance,Chowee Leow,Cut Sleeve Boys,Gareth Rhys Davis,dress|cross|death|friend|gay,300000,2006,6.3
Michael D. Olmos,,Edward James Olmos,1291872008, Thriller,Tom Sizemore,Splinter,Ivonne Coll,,,2006,4.9
Gregg Kavet,8992,Paul Schneider,1270662007, Comedy | Crime,Aaron Stanford,Live Free or Die,Judah Friedlander,cover up|water|revenge|plumber|new hampshire,,2006,5.6
Matt Tauber,,Viola Davis,12644152006, Drama,Anthony LaPaglia,The Architect,Isabella Rossellini,architect|tank top,,2006,5.6
Emmanuel Bourdieu,100,Thibault Vinçon,12404252007, Drama,Malik Zidi,Poison Friends,Alexandre Steiger,student|paris france|boyfriend girlfriend relationship|advice|success,900000,2006,6.5
Karim Aïnouz,90,Maria Menezes,1200722007, Drama,Hermila Guedes,Love for Sale,Zezita Matos,brazil,,2006,7.2
John Roecker,,Billie Joe Armstrong,11290272006, Animation | Comedy | Musical | Sci-Fi,Nick 13,Live Freaky Die Freaky,Tim Armstrong,stop motion animation|stop motion|puppet animation|antonyms in title|repetition in title,,2006,5.3
Bobcat Goldthwait,87,Bryce Johnson,10890202006, Comedy | Drama | Romance,Melinda Page Hamilton,Sleeping Dogs Lie,Brian Posehn,secret|bestiality|kiss|human arouses animal|porn magazine,,2007,5.9
